Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
FDS,FactSet Research Systems Inc,129,915,"1,044",19,55,7,48,,
HCP,HCP Inc,771,270,"1,041",19,55,41,14,,
DO,Diamond Offshore Drilling Inc,743,298,"1,041",19,55,39,16,,
FLO,Flowers Foods Inc,578,460,"1,038",19,55,30,24,,
HCN,Welltower Inc,675,358,"1,033",19,54,36,19,,
SCCO,Southern Copper Corp,688,344,"1,032",19,54,36,18,,
SQM,Sociedad Quimica y Minera de Chile SA,674,358,"1,032",19,54,35,19,,
MPW,Medical Properties Trust Inc,746,284,"1,030",19,54,39,15,,
WWE,World Wrestling Entertainment Inc,553,469,"1,022",19,54,29,25,,
ARLP,Alliance Resource Partners LP,713,308,"1,021",19,54,38,16,,
NGL,NGL Energy Partners LP,771,248,"1,019",19,54,41,13,,
BTI,British American Tobacco PLC,745,273,"1,018",19,54,39,14,,
SNH,Senior Housing Properties Trust,919,97,"1,016",19,53,48,5,,
INVA,Innoviva Inc,930,85,"1,015",19,53,49,4,,
R,Ryder System Inc,619,395,"1,014",19,53,33,21,,
XEC,Cimarex Energy Co,703,308,"1,011",19,53,37,16,,
MUR,Murphy Oil Corp,496,504,"1,000",19,53,26,27,,
IRTC,iRhythm Technologies Inc,64,936,"1,000",19,53,3,49,,
NMM,Navios Maritime Partners LP,999,0,999,19,53,53,0,,
SID,Cia Siderurgica Nacional SA,343,654,997,19,52,18,34,,
PWE,Penn West Petroleum Ltd,961,30,991,19,52,51,2,,
FNV,Franco-Nevada Corp,584,407,991,19,52,31,21,,
CDK,CDK Global Inc,219,772,991,19,52,12,41,,
AB,AllianceBernstein Holding LP,478,511,989,19,52,25,27,,
TAHO,Tahoe Resources Inc,547,436,983,19,52,29,23,,
EQIX,Equinix Inc,227,755,982,19,52,12,40,,
LN,LINE Corp,588,391,979,19,52,31,21,,
SERV,ServiceMaster Global Holdings Inc,902,74,976,19,51,47,4,,
ZBRA,Zebra Technologies Corp,565,410,975,19,51,30,22,,
MTOR,Meritor Inc,239,735,974,19,51,13,39,,
LFC,China Life Insurance Co Ltd,237,735,972,19,51,12,39,,
PENN,Penn National Gaming Inc,291,680,971,19,51,15,36,,
WNC,Wabash National Corp,376,593,969,19,51,20,31,,
IRDM,Iridium Communications Inc,492,474,966,19,51,26,25,,
DGX,Quest Diagnostics Inc,255,711,966,19,51,13,37,,
TCB,TCF Financial Corp,11,954,965,19,51,1,50,,
HII,Huntington Ingalls Industries Inc,289,675,964,19,51,15,36,,
TGNA,TEGNA Inc,907,52,959,19,50,48,3,,
RBS,Royal Bank of Scotland Group PLC,697,257,954,19,50,37,14,,
BC,Brunswick Corp/DE,675,279,954,19,50,36,15,,
EGHT,8x8 Inc,944,6,950,19,50,50,0,,
OMF,OneMain Holdings Inc,446,504,950,19,50,23,27,,
MGA,Magna International Inc,542,406,948,19,50,29,21,,
AKG,Asanko Gold Inc,266,682,948,19,50,14,36,,
BLCM,Bellicum Pharmaceuticals Inc,605,341,946,19,50,32,18,,
BID,Sotheby's,431,513,944,19,50,23,27,,
RNG,RingCentral Inc,890,53,943,19,50,47,3,,
UHS,Universal Health Services Inc,330,613,943,19,50,17,32,,
KLIC,Kulicke & Soffa Industries Inc,909,28,937,19,49,48,1,,
IDRA,Idera Pharmaceuticals Inc,761,174,935,19,49,40,9,,
CNCE,Concert Pharmaceuticals Inc,145,790,935,19,49,8,42,,
KRO,Kronos Worldwide Inc,882,49,931,19,49,46,3,,
UFS,Domtar Corp,795,136,931,19,49,42,7,,
RDN,Radian Group Inc,643,287,930,19,49,34,15,,
CERS,Cerus Corp,504,425,929,19,49,27,22,,
CALM,Cal-Maine Foods Inc,430,497,927,19,49,23,26,,
CZR,Caesars Entertainment Corp,503,409,912,19,48,26,22,,
LYV,Live Nation Entertainment Inc,805,106,911,19,48,42,6,,
TREE,LendingTree Inc,383,528,911,19,48,20,28,,
DLB,Dolby Laboratories Inc,873,36,909,19,48,46,2,,
PBT,Permian Basin Royalty Trust,108,800,908,19,48,6,42,,
XXII,22nd Century Group Inc,882,25,907,19,48,46,1,,
FCEL,FuelCell Energy Inc,812,89,901,19,47,43,5,,
IDTI,Integrated Device Technology Inc,608,290,898,19,47,32,15,,
CHUY,Chuy's Holdings Inc,175,718,893,19,47,9,38,,
COHU,Cohu Inc,769,123,892,19,47,40,6,,
ENVA,Enova International Inc,781,110,891,19,47,41,6,,
GOV,Government Properties Income Trust,531,359,890,19,47,28,19,,
EPC,Edgewell Personal Care Co,149,740,889,19,47,8,39,,
SB,Safe Bulkers Inc,695,188,883,19,46,37,10,,
BPL,Buckeye Partners LP,690,193,883,19,46,36,10,,
HABT,Habit Restaurants Inc/The,590,291,881,19,46,31,15,,
USDP,USD Partners LP,262,617,879,19,46,14,32,,
HQY,HealthEquity Inc,314,563,877,19,46,17,30,,
TX,Ternium SA,235,638,873,19,46,12,34,,
FLS,Flowserve Corp,805,65,870,19,46,42,3,,
VVUS,VIVUS Inc,260,610,870,19,46,14,32,,
CPG,Crescent Point Energy Corp,331,536,867,19,46,17,28,,
DVMT,Dell Technologies Inc Class V,751,113,864,19,45,40,6,,
NUVA,NuVasive Inc,204,660,864,19,45,11,35,,
OMED,OncoMed Pharmaceuticals Inc,553,310,863,19,45,29,16,,
SCHN,Schnitzer Steel Industries Inc,344,517,861,19,45,18,27,,
INWK,InnerWorkings Inc,574,286,860,19,45,30,15,,
GDDY,GoDaddy Inc,147,709,856,19,45,8,37,,
LPLA,LPL Financial Holdings Inc,97,758,855,19,45,5,40,,
VG,Vonage Holdings Corp,720,134,854,19,45,38,7,,
CLMT,Calumet Specialty Products Partners LP,540,312,852,19,45,28,16,,
TM,Toyota Motor Corp,382,470,852,19,45,20,25,,
WSR,Whitestone REIT,133,705,838,19,44,7,37,,
NXRT,NexPoint Residential Trust Inc,72,766,838,19,44,4,40,,
PTX,Pernix Therapeutics Holdings Inc,793,44,837,19,44,42,2,,
VAL,Valspar Corp/The,803,32,835,19,44,42,2,,
FTK,Flotek Industries Inc,749,85,834,19,44,39,4,,
ASML,ASML Holding NV,543,291,834,19,44,29,15,,
MKC,McCormick & Co Inc/MD,506,328,834,19,44,27,17,,
ICPT,Intercept Pharmaceuticals Inc,626,207,833,19,44,33,11,,
SMG,Scotts Miracle-Gro Co/The,488,344,832,19,44,26,18,,
SRE,Sempra Energy,559,271,830,19,44,29,14,,
KIM,Kimco Realty Corp,371,458,829,19,44,20,24,,
YRCW,YRC Worldwide Inc,736,92,828,19,44,39,5,,
AGI,Alamos Gold Inc,702,126,828,19,44,37,7,,
CAKE,Cheesecake Factory Inc/The,259,567,826,19,43,14,30,,
PSMT,PriceSmart Inc,380,441,821,19,43,20,23,,
PAGP,Plains GP Holdings LP,465,355,820,19,43,24,19,,
KMT,Kennametal Inc,573,246,819,19,43,30,13,,
PQ,PetroQuest Energy Inc,801,16,817,19,43,42,1,,
SSI,Stage Stores Inc,317,500,817,19,43,17,26,,
NFX,Newfield Exploration Co,497,318,815,19,43,26,17,,
AVXL,Anavex Life Sciences Corp,793,20,813,19,43,42,1,,
VSI,Vitamin Shoppe Inc,692,117,809,19,43,36,6,,
TTM,Tata Motors Ltd,525,280,805,19,42,28,15,,
HXL,Hexcel Corp,341,463,804,19,42,18,24,,
EPR,EPR Properties,624,179,803,19,42,33,9,,
UEC,Uranium Energy Corp,565,238,803,19,42,30,13,,
GIII,G-III Apparel Group Ltd,395,407,802,19,42,21,21,,
SXC,SunCoke Energy Inc,320,481,801,19,42,17,25,,
ADXS,Advaxis Inc,319,480,799,19,42,17,25,,
AMN,AMN Healthcare Services Inc,333,464,797,19,42,18,24,,
CSOD,Cornerstone OnDemand Inc,601,195,796,19,42,32,10,,
CBRL,Cracker Barrel Old Country Store Inc,203,593,796,19,42,11,31,,
SBLK,Star Bulk Carriers Corp,425,370,795,19,42,22,19,,
FOMX,Foamix Pharmaceuticals Ltd,679,114,793,19,42,36,6,,
SYK,Stryker Corp,555,238,793,19,42,29,13,,
COMM,CommScope Holding Co Inc,588,201,789,19,42,31,11,,
DF,Dean Foods Co,299,490,789,19,42,16,26,,
WDR,Waddell & Reed Financial Inc,467,320,787,19,41,25,17,,
ATH,Athene Holding Ltd,667,117,784,19,41,35,6,,
LOPE,Grand Canyon Education Inc,74,710,784,19,41,4,37,,
RSO,Resource Capital Corp,472,311,783,19,41,25,16,,
WG,Willbros Group Inc,783,0,783,19,41,41,0,,
BVN,Cia de Minas Buenaventura SAA,659,122,781,19,41,35,6,,
USCR,US Concrete Inc,511,270,781,12,65,43,23,,
DIN,DineEquity Inc,548,232,780,19,41,29,12,,
CAF,Morgan Stanley China A Share Fund Inc,721,58,779,19,41,38,3,,
MDP,Meredith Corp,257,522,779,19,41,14,27,,
ADPTQ,Adeptus Health Inc,18,760,778,19,41,1,40,,
EPE,EP Energy Corp,672,103,775,19,41,35,5,,
WPRT,Westport Fuel Systems Inc,608,167,775,19,41,32,9,,
VRTV,Veritiv Corp,725,49,774,19,41,38,3,,
EDU,New Oriental Education & Technology Group Inc,402,372,774,19,41,21,20,,
TV,Grupo Televisa SAB,92,677,769,19,40,5,36,,
ADMP,Adamis Pharmaceuticals Corp,630,138,768,19,40,33,7,,
MGI,MoneyGram International Inc,290,478,768,19,40,15,25,,
IPI,Intrepid Potash Inc,681,85,766,19,40,36,4,,
BURL,Burlington Stores Inc,476,290,766,19,40,25,15,,
ATHM,Autohome Inc,57,708,765,19,40,3,37,,
GMLP,Golar LNG Partners LP,556,206,762,19,40,29,11,,
MDSO,Medidata Solutions Inc,319,443,762,19,40,17,23,,
BKS,Barnes & Noble Inc,416,342,758,19,40,22,18,,
PEGI,Pattern Energy Group Inc,243,514,757,19,40,13,27,,
COGT,Cogint Inc,754,1,755,19,40,40,0,,
AXU,Alexco Resource Corp,730,23,753,19,40,38,1,,
PHG,Koninklijke Philips NV,421,332,753,19,40,22,17,,
NAP,Navios Maritime Midstream Partners LP,575,177,752,19,40,30,9,,
PEI,Pennsylvania Real Estate Investment Trust,218,534,752,19,40,11,28,,
AAU,Almaden Minerals Ltd,556,195,751,19,40,29,10,,
FGEN,FibroGen Inc,206,544,750,19,39,11,29,,
KNX,Knight Transportation Inc,109,641,750,19,39,6,34,,
WCG,WellCare Health Plans Inc,614,131,745,19,39,32,7,,
VECO,Veeco Instruments Inc,181,564,745,19,39,10,30,,
CLDX,Celldex Therapeutics Inc,728,16,744,19,39,38,1,,
CALA,Calithera Biosciences Inc,608,134,742,19,39,32,7,,
ULTI,Ultimate Software Group Inc/The,383,357,740,19,39,20,19,,
ODFL,Old Dominion Freight Line Inc,359,378,737,19,39,19,20,,
BEN,Franklin Resources Inc,322,408,730,19,38,17,21,,
ZGNX,Zogenix Inc,446,283,729,19,38,23,15,,
JBL,Jabil Circuit Inc,414,314,728,19,38,22,17,,
AFMD,Affimed NV,706,20,726,19,38,37,1,,
SEE,Sealed Air Corp,506,220,726,19,38,27,12,,
SNAK,Inventure Foods Inc,406,317,723,19,38,21,17,,
JASO,JA Solar Holdings Co Ltd,675,46,721,19,38,36,2,,
SAP,SAP SE,135,586,721,19,38,7,31,,
VSTO,Vista Outdoor Inc,134,587,721,19,38,7,31,,
LPL,LG Display Co Ltd,197,523,720,19,38,10,28,,
NVMI,Nova Measuring Instruments Ltd,622,91,713,19,38,33,5,,
GWR,Genesee & Wyoming Inc,178,534,712,19,37,9,28,,
TACO,Del Taco Restaurants Inc,70,642,712,19,37,4,34,,
AINV,Apollo Investment Corp,702,8,710,19,37,37,0,,
RACE,Ferrari NV,403,307,710,19,37,21,16,,
EVEP,EV Energy Partners LP,688,20,708,19,37,36,1,,
MDRX,Allscripts Healthcare Solutions Inc,57,650,707,19,37,3,34,,
FLXN,Flexion Therapeutics Inc,455,251,706,12,59,38,21,,
WBAI,500.com Ltd,663,36,699,19,37,35,2,,
MHK,Mohawk Industries Inc,308,389,697,19,37,16,20,,
INSM,Insmed Inc,293,404,697,19,37,15,21,,
AXTA,Axalta Coating Systems Ltd,542,151,693,19,36,29,8,,
ABEV,Ambev SA,57,633,690,19,36,3,33,,
ARTX,Arotech Corp,484,203,687,19,36,25,11,,
ATSG,Air Transport Services Group Inc,675,8,683,19,36,36,0,,
AER,AerCap Holdings NV,423,257,680,19,36,22,14,,
AMID,American Midstream Partners LP,206,474,680,19,36,11,25,,
SD,SandRidge Energy Inc,527,152,679,19,36,28,8,,
IEP,Icahn Enterprises LP,117,561,678,19,36,6,30,,
PEG,Public Service Enterprise Group Inc,338,338,676,19,36,18,18,,
CNI,Canadian National Railway Co,461,214,675,19,36,24,11,,
CMCM,Cheetah Mobile Inc,456,219,675,19,36,24,12,,
FDC,First Data Corp,531,142,673,19,35,28,7,,
ARA,American Renal Associates Holdings Inc,13,660,673,19,35,1,35,,
UUUU,Energy Fuels Inc/Canada,582,89,671,19,35,31,5,,
LPI,Laredo Petroleum Inc,257,414,671,19,35,14,22,,
HDSN,Hudson Technologies Inc,550,120,670,19,35,29,6,,
WLB,Westmoreland Coal Co,505,164,669,19,35,27,9,,
GNTX,Gentex Corp,208,459,667,19,35,11,24,,
SALT,Scorpio Bulkers Inc,293,369,662,19,35,15,19,,
VNO,Vornado Realty Trust,159,503,662,19,35,8,26,,
SKT,Tanger Factory Outlet Centers Inc,482,177,659,19,35,25,9,,
AON,Aon PLC,474,184,658,19,35,25,10,,
INT,World Fuel Services Corp,259,398,657,19,35,14,21,,
GSM,Ferroglobe PLC,603,50,653,19,34,32,3,,
BGS,B&G Foods Inc,338,314,652,19,34,18,17,,
TRP,TransCanada Corp,586,63,649,19,34,31,3,,
SNX,SYNNEX Corp,573,75,648,19,34,30,4,,
BMO,Bank of Montreal,125,523,648,19,34,7,28,,
LSCC,Lattice Semiconductor Corp,582,65,647,19,34,31,3,,
ARR,ARMOUR Residential REIT Inc,436,210,646,19,34,23,11,,
GPN,Global Payments Inc,433,209,642,19,34,23,11,,
NTWK,NetSol Technologies Inc,110,530,640,19,34,6,28,,
ATEN,A10 Networks Inc,424,215,639,19,34,22,11,,
THRM,Gentherm Inc,66,572,638,19,34,3,30,,
RST,Rosetta Stone Inc,635,2,637,19,34,33,0,,
DVA,DaVita Inc,367,269,636,19,33,19,14,,
AHP,Ashford Hospitality Prime Inc,405,228,633,19,33,21,12,,
VSAR,Versartis Inc,523,109,632,19,33,28,6,,
ADS,Alliance Data Systems Corp,198,433,631,19,33,10,23,,
HDS,HD Supply Holdings Inc,557,73,630,19,33,29,4,,
NTLA,Intellia Therapeutics Inc,358,272,630,19,33,19,14,,
ACM,AECOM,388,239,627,19,33,20,13,,
OI,Owens-Illinois Inc,592,34,626,19,33,31,2,,
NVGS,Navigator Holdings Ltd,543,83,626,19,33,29,4,,
UIS,Unisys Corp,383,242,625,19,33,20,13,,
FN,Fabrinet,311,309,620,19,33,16,16,,
ATHX,Athersys Inc,496,122,618,19,33,26,6,,
CYTK,Cytokinetics Inc,457,161,618,19,33,24,8,,
FMI,Foundation Medicine Inc,363,253,616,19,32,19,13,,
SON,Sonoco Products Co,602,11,613,19,32,32,1,,
MUSA,Murphy USA Inc,107,506,613,19,32,6,27,,
TS,Tenaris SA,367,245,612,19,32,19,13,,
PRTA,Prothena Corp PLC,346,266,612,19,32,18,14,,
ELOS,Syneron Medical Ltd,512,94,606,19,32,27,5,,
AGEN,Agenus Inc,278,328,606,19,32,15,17,,
CNNX,Cone Midstream Partners LP,455,150,605,19,32,24,8,,
ASMB,Assembly Biosciences Inc,190,414,604,19,32,10,22,,
ETH,Ethan Allen Interiors Inc,7,593,600,19,32,0,31,,
AVB,AvalonBay Communities Inc,254,344,598,19,31,13,18,,
DSW,DSW Inc,234,364,598,19,31,12,19,,
SPH,Suburban Propane Partners LP,273,324,597,19,31,14,17,,
CLNS,Colony NorthStar Inc,352,243,595,19,31,19,13,,
LW,Lamb Weston Holdings Inc,392,202,594,19,31,21,11,,
CB,Chubb Ltd,366,228,594,19,31,19,12,,
QTWO,Q2 Holdings Inc,588,2,590,19,31,31,0,,
PJC,Piper Jaffray Cos,3,587,590,19,31,0,31,,
CVLT,CommVault Systems Inc,79,509,588,19,31,4,27,,
LLL,L3 Technologies Inc,365,222,587,19,31,19,12,,
CQP,Cheniere Energy Partners LP,375,209,584,19,31,20,11,,
SOHU,Sohu.com Inc,388,194,582,19,31,20,10,,
HLX,Helix Energy Solutions Group Inc,342,240,582,19,31,18,13,,
ZEN,Zendesk Inc,329,253,582,19,31,17,13,,
GCI,Gannett Co Inc,276,303,579,19,30,15,16,,
KNDI,Kandi Technologies Group Inc,495,83,578,19,30,26,4,,
PF,Pinnacle Foods Inc,270,308,578,19,30,14,16,,
MTH,Meritage Homes Corp,245,332,577,19,30,13,17,,
LBIO,Lion Biotechnologies Inc,169,407,576,19,30,9,21,,
ACIW,ACI Worldwide Inc,549,25,574,19,30,29,1,,
DLNG,Dynagas LNG Partners LP,491,83,574,19,30,26,4,,
CALD,Callidus Software Inc,73,501,574,19,30,4,26,,
WPC,WP Carey Inc,492,79,571,19,30,26,4,,
BCO,Brink's Co/The,73,498,571,19,30,4,26,,
SBH,Sally Beauty Holdings Inc,489,81,570,19,30,26,4,,
CVE,Cenovus Energy Inc,324,246,570,19,30,17,13,,
TEP,Tallgrass Energy Partners LP,120,449,569,19,30,6,24,,
OUT,Outfront Media Inc,309,258,567,19,30,16,14,,
NSU,Nevsun Resources Ltd,227,340,567,19,30,12,18,,
CNP,CenterPoint Energy Inc,524,39,563,19,30,28,2,,
OCUL,Ocular Therapeutix Inc,405,156,561,19,30,21,8,,
TERP,TerraForm Power Inc,318,243,561,19,30,17,13,,
SDLP,Seadrill Partners LLC,332,226,558,19,29,17,12,,
NCS,NCI Building Systems Inc,26,532,558,19,29,1,28,,
FNGN,Financial Engines Inc,420,136,556,19,29,22,7,,
GEO,GEO Group Inc/The,366,189,555,19,29,19,10,,
AMC,AMC Entertainment Holdings Inc,286,269,555,19,29,15,14,,
SNR,New Senior Investment Group Inc,177,378,555,19,29,9,20,,
XONE,ExOne Co/The,501,53,554,19,29,26,3,,
GALE,Galena Biopharma Inc,433,121,554,19,29,23,6,,
GPT,Gramercy Property Trust,535,18,553,19,29,28,1,,
BCR,CR Bard Inc,55,497,552,19,29,3,26,,
LTXB,LegacyTexas Financial Group Inc,514,37,551,19,29,27,2,,
PSDV,pSivida Corp,551,0,551,19,29,29,0,,
AWK,American Water Works Co Inc,300,250,550,19,29,16,13,,
SCMP,Sucampo Pharmaceuticals Inc,269,281,550,19,29,14,15,,
NGG,National Grid PLC,179,371,550,19,29,9,20,,
HRTX,Heron Therapeutics Inc,491,58,549,19,29,26,3,,
SJT,San Juan Basin Royalty Trust,308,240,548,19,29,16,13,,
LBY,Libbey Inc,245,301,546,19,29,13,16,,
PBCT,People's United Financial Inc,474,71,545,19,29,25,4,,
SIX,Six Flags Entertainment Corp,439,106,545,19,29,23,6,,
GLUU,Glu Mobile Inc,425,117,542,19,29,22,6,,
KIN,Kindred Biosciences Inc,493,48,541,19,28,26,3,,
GGAL,Grupo Financiero Galicia SA,475,65,540,19,28,25,3,,
GLOP,GasLog Partners LP,365,175,540,19,28,19,9,,
RRD,RR Donnelley & Sons Co,368,171,539,19,28,19,9,,
DOX,Amdocs Ltd,186,351,537,19,28,10,18,,
ERIC,Telefonaktiebolaget LM Ericsson,178,359,537,19,28,9,19,,
REVG,REV Group Inc,346,188,534,19,28,18,10,,
JAKK,JAKKS Pacific Inc,219,315,534,19,28,12,17,,
RGEN,Repligen Corp,423,110,533,19,28,22,6,,
GEL,Genesis Energy LP,374,158,532,19,28,20,8,,
CTB,Cooper Tire & Rubber Co,288,244,532,19,28,15,13,,
GPK,Graphic Packaging Holding Co,498,33,531,19,28,26,2,,
QIWI,QIWI plc,319,212,531,19,28,17,11,,
RGC,Regal Entertainment Group,373,157,530,19,28,20,8,,
ZLTQ,Zeltiq Aesthetics Inc,303,227,530,19,28,16,12,,
TEAM,Atlassian Corp PLC,352,177,529,19,28,19,9,,
TTPH,Tetraphase Pharmaceuticals Inc,335,193,528,19,28,18,10,,
VCYT,Veracyte Inc,428,98,526,19,28,23,5,,
AVT,Avnet Inc,406,120,526,19,28,21,6,,
CDNS,Cadence Design Systems Inc,287,239,526,19,28,15,13,,
NWPX,Northwest Pipe Co,525,0,525,19,28,28,0,,
BRFS,BRF SA,379,145,524,19,28,20,8,,
RAI,Reynolds American Inc,206,318,524,19,28,11,17,,
FISV,Fiserv Inc,188,336,524,19,28,10,18,,
HLIT,Harmonic Inc,524,0,524,19,28,28,0,,
CCRN,Cross Country Healthcare Inc,518,4,522,19,27,27,0,,
GOGL,Golden Ocean Group Ltd,407,115,522,19,27,21,6,,
ELGX,Endologix Inc,386,135,521,19,27,20,7,,
OC,Owens Corning,262,253,515,19,27,14,13,,
QSR,Restaurant Brands International Inc,213,302,515,19,27,11,16,,
FRGI,Fiesta Restaurant Group Inc,354,159,513,19,27,19,8,,
IBN,ICICI Bank Ltd,444,67,511,19,27,23,4,,
CSV,Carriage Services Inc,509,1,510,19,27,27,0,,
JIVE,Jive Software Inc,510,0,510,19,27,27,0,,
MFC,Manulife Financial Corp,404,101,505,19,27,21,5,,
COWN,Cowen Group Inc,458,46,504,19,27,24,2,,
TCX,Tucows Inc,367,137,504,19,27,19,7,,
AMP,Ameriprise Financial Inc,169,335,504,19,27,9,18,,
ELF,elf Beauty Inc,363,134,497,19,26,19,7,,
MCEP,Mid-Con Energy Partners LP,481,15,496,19,26,25,1,,
BLDR,Builders FirstSource Inc,439,56,495,19,26,23,3,,
HMC,Honda Motor Co Ltd,339,154,493,19,26,18,8,,
BUFF,Blue Buffalo Pet Products Inc,221,272,493,19,26,12,14,,
AI,Arlington Asset Investment Corp,370,122,492,19,26,19,6,,
TDOC,Teladoc Inc,334,157,491,19,26,18,8,,
ONVO,Organovo Holdings Inc,395,95,490,19,26,21,5,,
SXE,Southcross Energy Partners LP,457,32,489,19,26,24,2,,
MCO,Moody's Corp,346,143,489,19,26,18,8,,
MTW,Manitowoc Co Inc/The,363,125,488,19,26,19,7,,
VMI,Valmont Industries Inc,346,142,488,19,26,18,7,,
CCK,Crown Holdings Inc,488,0,488,19,26,26,0,,
QUIK,QuickLogic Corp,277,210,487,19,26,15,11,,
AES,AES Corp/VA,133,354,487,19,26,7,19,,
NVTA,Invitae Corp,426,59,485,19,26,22,3,,
WIN,Windstream Holdings Inc,246,238,484,19,25,13,13,,
CHD,Church & Dwight Co Inc,147,334,481,19,25,8,18,,
BZH,Beazer Homes USA Inc,328,152,480,19,25,17,8,,
MVO,MV Oil Trust,205,274,479,19,25,11,14,,
AP,Ampco-Pittsburgh Corp,467,11,478,19,25,25,1,,
NM,Navios Maritime Holdings Inc,357,121,478,19,25,19,6,,
HRI,Herc Holdings Inc,193,285,478,19,25,10,15,,
RIC,Richmont Mines Inc,351,126,477,19,25,18,7,,
MXWL,Maxwell Technologies Inc,96,380,476,19,25,5,20,,
MRCY,Mercury Systems Inc,420,55,475,19,25,22,3,,
STO,Statoil ASA,178,296,474,19,25,9,16,,
AVEO,AVEO Pharmaceuticals Inc,473,0,473,19,25,25,0,,
IRM,Iron Mountain Inc,320,152,472,19,25,17,8,,
FLDM,Fluidigm Corp,462,8,470,19,25,24,0,,
PRAA,PRA Group Inc,184,286,470,19,25,10,15,,
IMPV,Imperva Inc,109,361,470,19,25,6,19,,
KANG,iKang Healthcare Group Inc,469,0,469,19,25,25,0,,
GORO,Gold Resource Corp,438,30,468,19,25,23,2,,
TGB,Taseko Mines Ltd,468,0,468,19,25,25,0,,
ALV,Autoliv Inc,252,215,467,19,25,13,11,,
MPEL,Melco Resorts & Entertainment Ltd,302,164,466,19,25,16,9,,
VAC,Marriott Vacations Worldwide Corp,224,242,466,19,25,12,13,,
GXP,Great Plains Energy Inc,455,10,465,19,24,24,1,,
FSC,Fifth Street Finance Corp,420,45,465,19,24,22,2,,
COLM,Columbia Sportswear Co,389,76,465,19,24,20,4,,
BCC,Boise Cascade Co,168,297,465,19,24,9,16,,
NSR,NeuStar Inc,132,331,463,19,24,7,17,,
AUO,AU Optronics Corp,457,5,462,19,24,24,0,,
VEON,VEON Ltd,211,249,460,19,24,11,13,,
ZG,Zillow Group Inc,225,234,459,19,24,12,12,,
DK,Delek US Holdings Inc,439,18,457,19,24,23,1,,
GRA,WR Grace & Co,370,87,457,19,24,19,5,,
BNS,Bank of Nova Scotia/The,92,364,456,19,24,5,19,,
ELY,Callaway Golf Co,454,1,455,19,24,24,0,,
IDXX,IDEXX Laboratories Inc,358,97,455,19,24,19,5,,
BERY,Berry Global Group Inc,291,164,455,19,24,15,9,,
CROX,Crocs Inc,141,314,455,19,24,7,17,,
CMC,Commercial Metals Co,357,97,454,19,24,19,5,,
ARES,Ares Management LP,400,53,453,19,24,21,3,,
NEWR,New Relic Inc,393,60,453,19,24,21,3,,
HAWK,Blackhawk Network Holdings Inc,380,73,453,19,24,20,4,,
SXCP,SunCoke Energy Partners LP,317,136,453,19,24,17,7,,
INO,Inovio Pharmaceuticals Inc,279,174,453,19,24,15,9,,
IGT,International Game Technology PLC,137,315,452,19,24,7,17,,
RDWR,Radware Ltd,389,62,451,19,24,20,3,,
PPHM,Peregrine Pharmaceuticals Inc,451,0,451,19,24,24,0,,
INSG,Inseego Corp,420,30,450,19,24,22,2,,
SNOW,Intrawest Resorts Holdings Inc,413,35,448,19,24,22,2,,
AMCX,AMC Networks Inc,285,163,448,19,24,15,9,,
TEF,Telefonica SA,141,307,448,19,24,7,16,,
XENT,Intersect ENT Inc,438,7,445,19,23,23,0,,
TEL,TE Connectivity Ltd,426,18,444,19,23,22,1,,
LAD,Lithia Motors Inc,245,199,444,19,23,13,10,,
RPD,Rapid7 Inc,121,322,443,19,23,6,17,,
ONCE,Spark Therapeutics Inc,427,15,442,19,23,22,1,,
AAT,American Assets Trust Inc,345,97,442,19,23,18,5,,
AGFS,AgroFresh Solutions Inc,265,177,442,19,23,14,9,,
CRK,Comstock Resources Inc,353,88,441,19,23,19,5,,
CFR,Cullen/Frost Bankers Inc,246,195,441,19,23,13,10,,
CA,CA Inc,211,230,441,19,23,11,12,,
OZM,Och-Ziff Capital Management Group LLC,403,37,440,19,23,21,2,,
PCOM,Points International Ltd,429,10,439,19,23,23,1,,
MITT,AG Mortgage Investment Trust Inc,311,128,439,19,23,16,7,,
LPCN,Lipocine Inc,202,237,439,19,23,11,12,,
RPM,RPM International Inc,226,212,438,19,23,12,11,,
KS,KapStone Paper and Packaging Corp,395,42,437,19,23,21,2,,
JOY,Joy Global Inc,242,195,437,19,23,13,10,,
FRSH,Papa Murphy's Holdings Inc,327,108,435,19,23,17,6,,
HHC,Howard Hughes Corp/The,435,0,435,19,23,23,0,,
SABR,Sabre Corp,341,93,434,19,23,18,5,,
PERY,Perry Ellis International Inc,134,299,433,19,23,7,16,,
CAA,CalAtlantic Group Inc,341,91,432,19,23,18,5,,
IDSY,ID Systems Inc,432,0,432,19,23,23,0,,
VIVO,Meridian Bioscience Inc,428,3,431,19,23,23,0,,
OAK,Oaktree Capital Group LLC,283,148,431,19,23,15,8,,
LOGM,LogMeIn Inc,382,48,430,19,23,20,3,,
PEIX,Pacific Ethanol Inc,329,100,429,19,23,17,5,,
SF,Stifel Financial Corp,285,144,429,19,23,15,8,,
EXR,Extra Space Storage Inc,255,174,429,19,23,13,9,,
GPRE,Green Plains Inc,220,209,429,19,23,12,11,,
HEI,HEICO Corp,77,351,428,19,23,4,18,,
RICK,RCI Hospitality Holdings Inc,324,103,427,19,22,17,5,,
SHOS,Sears Hometown and Outlet Stores Inc,414,11,425,19,22,22,1,,
PACW,PacWest Bancorp,378,46,424,19,22,20,2,,
