Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
TICC,TICC Capital Corp,111,9,120,20,6,6,0,,
CTIC,CTI BioPharma Corp,110,10,120,20,6,6,1,,
EVR,Evercore Inc,87,33,120,20,6,4,2,,
LOPE,Grand Canyon Education Inc,20,100,120,20,6,1,5,,
DTE,DTE Energy Co,75,43,118,20,6,4,2,,
EVEP,EV Energy Partners LP,116,1,117,20,6,6,0,,
ABG,Asbury Automotive Group Inc,85,32,117,20,6,4,2,,
GIB,CGI Group Inc,117,0,117,20,6,6,0,,
APEI,American Public Education Inc,111,4,115,20,6,6,0,,
SHOS,Sears Hometown and Outlet Stores Inc,100,15,115,20,6,5,1,,
LORL,Loral Space & Communications Inc,98,17,115,20,6,5,1,,
H,Hyatt Hotels Corp,112,2,114,20,6,6,0,,
AKRX,Akorn Inc,109,5,114,20,6,5,0,,
HRG,HRG Group Inc,19,94,113,20,6,1,5,,
BRO,Brown & Brown Inc,95,17,112,20,6,5,1,,
KPTI,Karyopharm Therapeutics Inc,95,17,112,20,6,5,1,,
ENVA,Enova International Inc,72,40,112,20,6,4,2,,
ABUS,Arbutus Biopharma Corp,111,0,111,20,6,6,0,,
TKC,Turkcell Iletisim Hizmetleri AS,111,0,111,20,6,6,0,,
EV,Eaton Vance Corp,72,38,110,20,6,4,2,,
CTSO,CytoSorbents Corp,65,45,110,20,6,3,2,,
APDN,Applied DNA Sciences Inc,64,46,110,20,6,3,2,,
CRNT,Ceragon Networks Ltd,60,50,110,20,6,3,3,,
TPC,Tutor Perini Corp,104,5,109,20,5,5,0,,
CCLP,CSI Compressco LP,88,21,109,20,5,4,1,,
WLTW,Willis Towers Watson PLC,74,35,109,20,5,4,2,,
SLRC,Solar Capital Ltd,68,41,109,20,5,3,2,,
GCO,Genesco Inc,38,71,109,20,5,2,4,,
ALSK,Alaska Communications Systems Group Inc,109,0,109,20,5,5,0,,
MSB,Mesabi Trust,104,4,108,20,5,5,0,,
PSDV,pSivida Corp,83,25,108,20,5,4,1,,
SPSC,SPS Commerce Inc,47,61,108,20,5,2,3,,
KODK,Eastman Kodak Co,97,10,107,20,5,5,1,,
MAIN,Main Street Capital Corp,57,50,107,20,5,3,3,,
HSTM,HealthStream Inc,17,90,107,20,5,1,5,,
CBB,Cincinnati Bell Inc,104,2,106,20,5,5,0,,
ENLC,EnLink Midstream LLC,96,10,106,20,5,5,1,,
WK,Workiva Inc,55,50,105,20,5,3,3,,
TAST,Carrols Restaurant Group Inc,30,75,105,20,5,2,4,,
PFMT,Performant Financial Corp,105,0,105,20,5,5,0,,
SONS,Sonus Networks Inc,105,0,105,20,5,5,0,,
SIGM,Sigma Designs Inc,64,40,104,20,5,3,2,,
LBRDA,Liberty Broadband Corp,58,46,104,20,5,3,2,,
FAF,First American Financial Corp,67,36,103,20,5,3,2,,
EPZM,Epizyme Inc,62,41,103,20,5,3,2,,
ROIC,Retail Opportunity Investments Corp,47,56,103,20,5,2,3,,
INOV,Inovalon Holdings Inc,43,60,103,20,5,2,3,,
RECN,Resources Connection Inc,37,66,103,20,5,2,3,,
ECYT,Endocyte Inc,33,70,103,20,5,2,4,,
ARCB,ArcBest Corp,16,87,103,20,5,1,4,,
AAU,Almaden Minerals Ltd,103,0,103,20,5,5,0,,
ASB,Associated Banc-Corp,72,30,102,20,5,4,2,,
ASIX,AdvanSix Inc,69,33,102,20,5,3,2,,
EPE,EP Energy Corp,81,20,101,20,5,4,1,,
RIGL,Rigel Pharmaceuticals Inc,80,21,101,20,5,4,1,,
MTRX,Matrix Service Co,59,42,101,20,5,3,2,,
GNRC,Generac Holdings Inc,40,61,101,20,5,2,3,,
BFAM,Bright Horizons Family Solutions Inc,101,0,101,20,5,5,0,,
BAH,Booz Allen Hamilton Holding Corp,56,44,100,20,5,3,2,,
DFT,DuPont Fabros Technology Inc,56,44,100,20,5,3,2,,
MPAA,Motorcar Parts of America Inc,47,53,100,20,5,2,3,,
EGY,VAALCO Energy Inc,100,0,100,20,5,5,0,,
QURE,uniQure NV,91,8,99,20,5,5,0,,
LAYN,Layne Christensen Co,20,79,99,20,5,1,4,,
CLIR,ClearSign Combustion Corp,99,0,99,20,5,5,0,,
HLTH,Nobilis Health Corp,90,8,98,20,5,5,0,,
B,Barnes Group Inc,82,16,98,20,5,4,1,,
RGA,Reinsurance Group of America Inc,78,20,98,20,5,4,1,,
MGLN,Magellan Health Inc,79,18,97,20,5,4,1,,
LCII,LCI Industries,75,22,97,20,5,4,1,,
CCMP,Cabot Microelectronics Corp,46,51,97,20,5,2,3,,
CPS,Cooper-Standard Holdings Inc,69,27,96,20,5,3,1,,
BLKB,Blackbaud Inc,30,66,96,20,5,2,3,,
SFE,Safeguard Scientifics Inc,96,0,96,20,5,5,0,,
WERN,Werner Enterprises Inc,73,22,95,20,5,4,1,,
RTIX,RTI Surgical Inc,65,30,95,20,5,3,2,,
ARW,Arrow Electronics Inc,64,31,95,20,5,3,2,,
WR,Westar Energy Inc,55,40,95,20,5,3,2,,
NEWM,New Media Investment Group Inc,93,1,94,20,5,5,0,,
FSTR,LB Foster Co,68,26,94,20,5,3,1,,
HSII,Heidrick & Struggles International Inc,32,62,94,20,5,2,3,,
MORN,Morningstar Inc,32,62,94,20,5,2,3,,
ZIXI,Zix Corp,94,0,94,20,5,5,0,,
RICK,RCI Hospitality Holdings Inc,56,37,93,20,5,3,2,,
TBI,TrueBlue Inc,15,78,93,20,5,1,4,,
FELP,Foresight Energy LP,80,12,92,20,5,4,1,,
BKU,BankUnited Inc,27,65,92,20,5,1,3,,
ECPG,Encore Capital Group Inc,14,78,92,20,5,1,4,,
GOLF,Acushnet Holdings Corp,17,74,91,20,5,1,4,,
SUI,Sun Communities Inc,87,3,90,20,5,4,0,,
MXWL,Maxwell Technologies Inc,80,10,90,20,5,4,1,,
SPXC,SPX Corp,86,3,89,20,4,4,0,,
DGI,DigitalGlobe Inc,64,25,89,20,4,3,1,,
MTL,Mechel PJSC,64,25,89,20,4,3,1,,
DHX,DHI Group Inc,89,0,89,20,4,4,0,,
NOVT,Novanta Inc,78,10,88,20,4,4,1,,
TKR,Timken Co/The,70,18,88,20,4,4,1,,
GWRE,Guidewire Software Inc,66,22,88,20,4,3,1,,
NWSA,News Corp,44,44,88,20,4,2,2,,
BERY,Berry Global Group Inc,42,46,88,20,4,2,2,,
HOLI,Hollysys Automation Technologies Ltd,86,1,87,20,4,4,0,,
NTRA,Natera Inc,55,32,87,20,4,3,2,,
PBA,Pembina Pipeline Corp,47,40,87,20,4,2,2,,
ORA,Ormat Technologies Inc,31,56,87,20,4,2,3,,
AMH,American Homes 4 Rent,84,2,86,20,4,4,0,,
XEL,Xcel Energy Inc,74,12,86,20,4,4,1,,
BMA,Banco Macro SA,50,36,86,20,4,3,2,,
MSGN,MSG Networks Inc,42,44,86,20,4,2,2,,
HBHC,Hancock Holding Co,33,53,86,20,4,2,3,,
ELGX,Endologix Inc,86,0,86,20,4,4,0,,
AWI,Armstrong World Industries Inc,22,63,85,20,4,1,3,,
NM,Navios Maritime Holdings Inc,10,75,85,20,4,1,4,,
YGE,Yingli Green Energy Holding Co Ltd,83,1,84,20,4,4,0,,
DNB,Dun & Bradstreet Corp/The,59,25,84,20,4,3,1,,
SXC,SunCoke Energy Inc,38,46,84,20,4,2,2,,
SATS,EchoStar Corp,4,80,84,20,4,0,4,,
USM,United States Cellular Corp,1,83,84,20,4,0,4,,
POWI,Power Integrations Inc,65,18,83,20,4,3,1,,
MTH,Meritage Homes Corp,44,39,83,20,4,2,2,,
AMWD,American Woodmark Corp,59,23,82,20,4,3,1,,
MMLP,Martin Midstream Partners LP,58,24,82,20,4,3,1,,
HYGS,Hydrogenics Corp,61,20,81,20,4,3,1,,
KT,KT Corp,81,0,81,20,4,4,0,,
MGP,MGM Growth Properties LLC,81,0,81,20,4,4,0,,
FPRX,Five Prime Therapeutics Inc,55,25,80,20,4,3,1,,
PETX,Aratana Therapeutics Inc,38,42,80,20,4,2,2,,
GORO,Gold Resource Corp,80,0,80,20,4,4,0,,
DRE,Duke Realty Corp,77,2,79,20,4,4,0,,
ARII,American Railcar Industries Inc,44,35,79,20,4,2,2,,
EFII,Electronics For Imaging Inc,32,47,79,20,4,2,2,,
HSC,Harsco Corp,25,54,79,20,4,1,3,,
ESS,Essex Property Trust Inc,58,20,78,20,4,3,1,,
PMT,PennyMac Mortgage Investment Trust,12,66,78,20,4,1,3,,
PRGS,Progress Software Corp,76,1,77,20,4,4,0,,
LTXB,LegacyTexas Financial Group Inc,71,6,77,20,4,4,0,,
LGCY,Legacy Reserves LP,45,32,77,20,4,2,2,,
MOV,Movado Group Inc,45,32,77,20,4,2,2,,
ARDX,Ardelyx Inc,28,49,77,20,4,1,2,,
CLSN,Celsion Corp,73,3,76,20,4,4,0,,
WGL,WGL Holdings Inc,65,11,76,20,4,3,1,,
GLPI,Gaming and Leisure Properties Inc,63,13,76,20,4,3,1,,
NERV,Minerva Neurosciences Inc,54,22,76,20,4,3,1,,
ARES,Ares Management LP,37,39,76,20,4,2,2,,
FDP,Fresh Del Monte Produce Inc,36,40,76,20,4,2,2,,
BBW,Build-A-Bear Workshop Inc,30,46,76,20,4,2,2,,
AMBR,Amber Road Inc,64,11,75,20,4,3,1,,
VET,Vermilion Energy Inc,54,21,75,20,4,3,1,,
BIO,Bio-Rad Laboratories Inc,49,26,75,20,4,2,1,,
ZUMZ,Zumiez Inc,42,33,75,20,4,2,2,,
WPPGY,WPP PLC,9,66,75,20,4,0,3,,
LPT,Liberty Property Trust,71,3,74,20,4,4,0,,
TVPT,Travelport Worldwide Ltd,62,12,74,20,4,3,1,,
CBU,Community Bank System Inc,52,22,74,20,4,3,1,,
AINV,Apollo Investment Corp,50,24,74,20,4,3,1,,
BGG,Briggs & Stratton Corp,50,24,74,20,4,3,1,,
TOWR,Tower International Inc,41,33,74,20,4,2,2,,
BAK,Braskem SA,31,43,74,20,4,2,2,,
GNCMA,General Communication Inc,30,44,74,20,4,2,2,,
AVD,American Vanguard Corp,74,0,74,20,4,4,0,,
FTAI,Fortress Transportation & Infrastructure Investors LLC,55,18,73,20,4,3,1,,
VCEL,Vericel Corp,29,44,73,20,4,1,2,,
E,Eni SpA,8,65,73,20,4,0,3,,
CWCO,Consolidated Water Co Ltd,73,0,73,20,4,4,0,,
MMSI,Merit Medical Systems Inc,66,6,72,20,4,3,0,,
CASC,Cascadian Therapeutics Inc,43,29,72,20,4,2,1,,
AIN,Albany International Corp,27,45,72,20,4,1,2,,
AWR,American States Water Co,27,45,72,20,4,1,2,,
CVBF,CVB Financial Corp,72,0,72,20,4,4,0,,
OFG,OFG Bancorp,20,51,71,20,4,1,3,,
RAS,RAIT Financial Trust,0,71,71,20,4,0,4,,
ADAP,Adaptimmune Therapeutics Plc,71,0,71,20,4,4,0,,
MATR,Mattersight Corp,71,0,71,20,4,4,0,,
OVAS,OvaScience Inc,71,0,71,20,4,4,0,,
AVHI,AV Homes Inc,69,1,70,20,4,3,0,,
TMHC,Taylor Morrison Home Corp,68,2,70,20,4,3,0,,
IOVA,Iovance Biotherapeutics Inc,65,5,70,20,4,3,0,,
PSXP,Phillips 66 Partners LP,52,18,70,20,4,3,1,,
COO,Cooper Cos Inc/The,50,20,70,20,4,3,1,,
BWP,Boardwalk Pipeline Partners LP,13,57,70,20,4,1,3,,
NDLS,Noodles & Co,65,4,69,20,3,3,0,,
SNPS,Synopsys Inc,63,6,69,20,3,3,0,,
UDR,UDR Inc,57,12,69,20,3,3,1,,
KOPN,Kopin Corp,56,13,69,20,3,3,1,,
LFUS,Littelfuse Inc,54,15,69,20,3,3,1,,
VLP,Valero Energy Partners LP,43,26,69,20,3,2,1,,
COUP,Coupa Software Inc,33,36,69,20,3,2,2,,
CMS,CMS Energy Corp,21,48,69,20,3,1,2,,
SCS,Steelcase Inc,45,23,68,20,3,2,1,,
DRQ,Dril-Quip Inc,30,38,68,20,3,2,2,,
JLL,Jones Lang LaSalle Inc,23,45,68,20,3,1,2,,
GIL,Gildan Activewear Inc,17,51,68,20,3,1,3,,
NHC,National HealthCare Corp,0,68,68,20,3,0,3,,
RTEC,Rudolph Technologies Inc,68,0,68,20,3,3,0,,
XLRN,Acceleron Pharma Inc,61,6,67,20,3,3,0,,
RRTS,Roadrunner Transportation Systems Inc,57,10,67,20,3,3,1,,
RHP,Ryman Hospitality Properties Inc,39,28,67,20,3,2,1,,
UMC,United Microelectronics Corp,35,32,67,20,3,2,2,,
EQC,Equity Commonwealth,67,0,67,20,3,3,0,,
SITE,SiteOne Landscape Supply Inc,67,0,67,20,3,3,0,,
WNRL,Western Refining Logistics LP,65,1,66,20,3,3,0,,
WSO,Watsco Inc,41,25,66,20,3,2,1,,
LII,Lennox International Inc,25,41,66,20,3,1,2,,
DKL,Delek Logistics Partners LP,20,46,66,20,3,1,2,,
MHO,M/I Homes Inc,66,0,66,20,3,3,0,,
BIP,Brookfield Infrastructure Partners LP,55,10,65,20,3,3,1,,
CLFD,Clearfield Inc,50,15,65,20,3,3,1,,
CMD,Cantel Medical Corp,13,52,65,20,3,1,3,,
NEU,NewMarket Corp,3,62,65,20,3,0,3,,
ATTU,Attunity Ltd,65,0,65,20,3,3,0,,
WRI,Weingarten Realty Investors,53,11,64,20,3,3,1,,
CECE,CECO Environmental Corp,49,15,64,20,3,2,1,,
KAI,Kadant Inc,35,29,64,20,3,2,1,,
BECN,Beacon Roofing Supply Inc,17,47,64,20,3,1,2,,
KOF,Coca-Cola Femsa SAB de CV,11,53,64,20,3,1,3,,
UFI,Unifi Inc,5,59,64,20,3,0,3,,
IBP,Installed Building Products Inc,3,61,64,20,3,0,3,,
GAIN,Gladstone Investment Corp,64,0,64,20,3,3,0,,
FARO,FARO Technologies Inc,61,2,63,20,3,3,0,,
ALLE,Allegion PLC,59,4,63,20,3,3,0,,
ACET,Aceto Corp,45,18,63,20,3,2,1,,
CIO,City Office REIT Inc,37,26,63,20,3,2,1,,
PES,Pioneer Energy Services Corp,31,32,63,20,3,2,2,,
TDW,Tidewater Inc,28,35,63,20,3,1,2,,
MAG,MAG Silver Corp,26,37,63,20,3,1,2,,
VLRS,Controladora Vuela Cia de Aviacion SAB de CV,24,39,63,20,3,1,2,,
SXE,Southcross Energy Partners LP,10,53,63,20,3,1,3,,
NSH,NuStar GP Holdings LLC,8,55,63,20,3,0,3,,
CLGX,CoreLogic Inc/United States,61,1,62,20,3,3,0,,
GBCI,Glacier Bancorp Inc,47,15,62,20,3,2,1,,
TCF,TCF Financial Corp,14,48,62,20,3,1,2,,
GLP,Global Partners LP/MA,0,62,62,20,3,0,3,,
BSQR,BSQUARE Corp,62,0,62,20,3,3,0,,
NSP,Insperity Inc,49,12,61,20,3,2,1,,
TECD,Tech Data Corp,45,16,61,20,3,2,1,,
SGRY,Surgery Partners Inc,29,32,61,20,3,1,2,,
VIVO,Meridian Bioscience Inc,19,42,61,20,3,1,2,,
HCI,HCI Group Inc,61,0,61,20,3,3,0,,
WRD,WildHorse Resource Development Corp,42,18,60,20,3,2,1,,
PODD,Insulet Corp,36,24,60,20,3,2,1,,
CACI,CACI International Inc,23,37,60,20,3,1,2,,
AZPN,Aspen Technology Inc,19,41,60,20,3,1,2,,
AWRE,Aware Inc/MA,0,60,60,20,3,0,3,,
SRNE,Sorrento Therapeutics Inc,57,2,59,20,3,3,0,,
CMO,Capstead Mortgage Corp,47,12,59,20,3,2,1,,
GPT,Gramercy Property Trust,29,30,59,20,3,1,2,,
ATO,Atmos Energy Corp,59,0,59,20,3,3,0,,
RDNT,RadNet Inc,59,0,59,20,3,3,0,,
SNN,Smith & Nephew PLC,53,5,58,20,3,3,0,,
SNSS,Sunesis Pharmaceuticals Inc,48,10,58,20,3,2,1,,
LNCE,Snyder's-Lance Inc,36,22,58,20,3,2,1,,
WOOF,VCA Inc,31,27,58,20,3,2,1,,
DPLO,Diplomat Pharmacy Inc,21,37,58,20,3,1,2,,
GPL,Great Panther Silver Ltd,53,4,57,20,3,3,0,,
IIIN,Insteel Industries Inc,43,14,57,20,3,2,1,,
DSL,DoubleLine Income Solutions Fund,11,46,57,20,3,1,2,,
TZOO,Travelzoo,7,50,57,20,3,0,3,,
MN,Manning & Napier Inc,57,0,57,20,3,3,0,,
CW,Curtiss-Wright Corp,32,24,56,20,3,2,1,,
CSLT,Castlight Health Inc,56,0,56,20,3,3,0,,
EC,Ecopetrol SA,56,0,56,20,3,3,0,,
NANO,Nanometrics Inc,56,0,56,20,3,3,0,,
RBC,Regal Beloit Corp,56,0,56,20,3,3,0,,
QTS,QTS Realty Trust Inc,53,2,55,20,3,3,0,,
ATU,Actuant Corp,24,31,55,20,3,1,2,,
RRR,Red Rock Resorts Inc,7,48,55,20,3,0,2,,
PSO,Pearson PLC,2,53,55,20,3,0,3,,
AVDL,Avadel Pharmaceuticals PLC,55,0,55,20,3,3,0,,
EFOI,Energy Focus Inc,55,0,55,20,3,3,0,,
RTRX,Retrophin Inc,44,10,54,20,3,2,1,,
BOKF,BOK Financial Corp,30,24,54,20,3,2,1,,
PER,SandRidge Permian Trust,2,52,54,20,3,0,3,,
EGI,Entree Resources Ltd,46,7,53,20,3,2,0,,
NLS,Nautilus Inc,36,17,53,20,3,2,1,,
WAIR,Wesco Aircraft Holdings Inc,37,15,52,20,3,2,1,,
RAVN,Raven Industries Inc,30,22,52,20,3,2,1,,
SUM,Summit Materials Inc,52,0,52,20,3,3,0,,
BV,Bazaarvoice Inc,50,1,51,20,3,3,0,,
SLGN,Silgan Holdings Inc,49,2,51,20,3,2,0,,
PRTY,Party City Holdco Inc,46,5,51,20,3,2,0,,
MCRB,Seres Therapeutics Inc,44,7,51,20,3,2,0,,
PDS,Precision Drilling Corp,40,11,51,20,3,2,1,,
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,12,39,51,20,3,1,2,,
ASX,Advanced Semiconductor Engineering Inc,51,0,51,20,3,3,0,,
EMKR,EMCORE Corp,51,0,51,20,3,3,0,,
HTH,Hilltop Holdings Inc,51,0,51,20,3,3,0,,
ETRM,EnteroMedics Inc,40,10,50,20,3,2,1,,
PEB,Pebblebrook Hotel Trust,22,28,50,20,3,1,1,,
NH,NantHealth Inc,47,2,49,20,2,2,0,,
PJT,PJT Partners Inc,39,10,49,20,2,2,1,,
SPNE,SeaSpine Holdings Corp,36,13,49,20,2,2,1,,
CDXC,ChromaDex Corp,34,15,49,20,2,2,1,,
FMX,Fomento Economico Mexicano SAB de CV,28,21,49,20,2,1,1,,
STRL,Sterling Construction Co Inc,26,23,49,20,2,1,1,,
ITRI,Itron Inc,20,29,49,20,2,1,1,,
STAG,STAG Industrial Inc,12,37,49,20,2,1,2,,
FBP,First BanCorp/Puerto Rico,49,0,49,20,2,2,0,,
VICL,Vical Inc,49,0,49,20,2,2,0,,
XRF,China Rapid Finance Ltd,47,1,48,20,2,2,0,,
CORR,CorEnergy Infrastructure Trust Inc,7,41,48,20,2,0,2,,
POL,PolyOne Corp,3,45,48,20,2,0,2,,
GSL,Global Ship Lease Inc,48,0,48,20,2,2,0,,
PXLW,Pixelworks Inc,48,0,48,20,2,2,0,,
DRD,DRDGOLD Ltd,45,2,47,20,2,2,0,,
PLXS,Plexus Corp,41,6,47,20,2,2,0,,
MKL,Markel Corp,35,12,47,20,2,2,1,,
DLX,Deluxe Corp,21,26,47,20,2,1,1,,
HURN,Huron Consulting Group Inc,0,47,47,20,2,0,2,,
LQDT,Liquidity Services Inc,47,0,47,20,2,2,0,,
FRPT,Freshpet Inc,42,4,46,20,2,2,0,,
CVG,Convergys Corp,36,10,46,20,2,2,1,,
TCPC,TCP Capital Corp,34,12,46,20,2,2,1,,
HTA,Healthcare Trust of America Inc,27,19,46,20,2,1,1,,
MPX,Marine Products Corp,26,20,46,20,2,1,1,,
ABAX,Abaxis Inc,10,36,46,20,2,1,2,,
NCS,NCI Building Systems Inc,46,0,46,20,2,2,0,,
THLD,Molecular Templates Inc,46,0,46,20,2,2,0,,
SHEN,Shenandoah Telecommunications Co,44,1,45,20,2,2,0,,
BAM,Brookfield Asset Management Inc,40,5,45,20,2,2,0,,
RGLS,Regulus Therapeutics Inc,32,13,45,20,2,2,1,,
KIRK,Kirkland's Inc,24,21,45,20,2,1,1,,
EPAM,EPAM Systems Inc,20,25,45,20,2,1,1,,
DIOD,Diodes Inc,45,0,45,20,2,2,0,,
CPRT,Copart Inc,43,1,44,20,2,2,0,,
LION,Fidelity Southern Corp,36,8,44,20,2,2,0,,
IEX,IDEX Corp,34,10,44,20,2,2,1,,
SUNW,Sunworks Inc,34,10,44,20,2,2,1,,
IBKC,IBERIABANK Corp,31,13,44,20,2,2,1,,
CPSI,Computer Programs & Systems Inc,16,28,44,20,2,1,1,,
INGR,Ingredion Inc,16,28,44,20,2,1,1,,
ELP,Cia Paranaense de Energia,39,4,43,20,2,2,0,,
LTRPA,Liberty TripAdvisor Holdings Inc,35,8,43,20,2,2,0,,
MBUU,Malibu Boats Inc,33,10,43,20,2,2,1,,
SCWX,SecureWorks Corp,33,10,43,20,2,2,1,,
CIG,Cia Energetica de Minas Gerais,30,13,43,20,2,2,1,,
SEIC,SEI Investments Co,23,20,43,20,2,1,1,,
UIHC,United Insurance Holdings Corp,20,23,43,20,2,1,1,,
ALIM,Alimera Sciences Inc,10,33,43,20,2,1,2,,
ADHD,Alcobra Ltd,43,0,43,20,2,2,0,,
CWT,California Water Service Group,41,1,42,20,2,2,0,,
ATR,AptarGroup Inc,36,6,42,20,2,2,0,,
WTR,Aqua America Inc,36,6,42,20,2,2,0,,
QGEN,QIAGEN NV,32,10,42,20,2,2,1,,
SSNI,Silver Spring Networks Inc,32,10,42,20,2,2,1,,
CAL,Caleres Inc,27,15,42,20,2,1,1,,
GNMK,GenMark Diagnostics Inc,27,15,42,20,2,1,1,,
CEVA,CEVA Inc,9,33,42,20,2,0,2,,
SQBG,Sequential Brands Group Inc,36,5,41,20,2,2,0,,
NVEE,NV5 Global Inc,17,24,41,20,2,1,1,,
HOMB,Home BancShares Inc/AR,1,40,41,20,2,0,2,,
LEJU,Leju Holdings Ltd,1,40,41,20,2,0,2,,
ENS,EnerSys,41,0,41,20,2,2,0,,
FRSH,Papa Murphy's Holdings Inc,41,0,41,20,2,2,0,,
GIFI,Gulf Island Fabrication Inc,41,0,41,20,2,2,0,,
CNTY,Century Casinos Inc,30,10,40,20,2,2,1,,
NEPT,Neptune Technologies & Bioressources Inc,30,10,40,20,2,2,1,,
ALT,Altimmune Inc,20,20,40,20,2,1,1,,
AHT,Ashford Hospitality Trust Inc,10,30,40,20,2,1,2,,
FCFS,FirstCash Inc,10,30,40,20,2,1,2,,
ACCO,ACCO Brands Corp,5,35,40,20,2,0,2,,
FCEA,F&C Open Ended Investment Company ICVC - European Equity Fund,0,40,40,20,2,0,2,,
EVLV,EVINE Live Inc,40,0,40,20,2,2,0,,
GRBK,Green Brick Partners Inc,40,0,40,20,2,2,0,,
HIFR,InfraREIT Inc,40,0,40,20,2,2,0,,
NDRO,Enduro Royalty Trust,40,0,40,20,2,2,0,,
LVNTA,Liberty Ventures,37,2,39,20,2,2,0,,
WRE,Washington Real Estate Investment Trust,34,5,39,20,2,2,0,,
OGE,OGE Energy Corp,32,7,39,20,2,2,0,,
CQH,Cheniere Energy Partners LP Holdings LLC,31,8,39,20,2,2,0,,
RP,RealPage Inc,20,19,39,20,2,1,1,,
OIS,Oil States International Inc,19,20,39,20,2,1,1,,
MRC,MRC Global Inc,17,22,39,20,2,1,1,,
BKCC,BlackRock Capital Investment Corp,14,25,39,20,2,1,1,,
EQGP,EQT GP Holdings LP,4,35,39,20,2,0,2,,
CHT,Chunghwa Telecom Co Ltd,39,0,39,20,2,2,0,,
LMOS,Lumos Networks Corp,39,0,39,20,2,2,0,,
HRTG,Heritage Insurance Holdings Inc,30,8,38,20,2,2,0,,
CPLA,Capella Education Co,26,12,38,20,2,1,1,,
ANY,Sphere 3D Corp,18,20,38,20,2,1,1,,
XHR,Xenia Hotels & Resorts Inc,34,3,37,20,2,2,0,,
TLP,TransMontaigne Partners LP,17,20,37,20,2,1,1,,
KNX,Knight Transportation Inc,8,29,37,20,2,0,1,,
NYMT,New York Mortgage Trust Inc,0,37,37,20,2,0,2,,
UGI,UGI Corp,37,0,37,20,2,2,0,,
CRCM,Care.com Inc,32,4,36,20,2,2,0,,
FII,Federated Investors Inc,31,5,36,20,2,2,0,,
GLAD,Gladstone Capital Corp,20,16,36,20,2,1,1,,
HMSY,HMS Holdings Corp,36,0,36,20,2,2,0,,
CHU,China Unicom Hong Kong Ltd,23,12,35,20,2,1,1,,
CVEO,Civeo Corp,21,14,35,20,2,1,1,,
EFC,Ellington Financial LLC,5,30,35,20,2,0,2,,
BAP,Credicorp Ltd,3,32,35,20,2,0,2,,
FUL,HB Fuller Co,2,33,35,20,2,0,2,,
PPP,Primero Mining Corp,0,35,35,20,2,0,2,,
TVIA,TerraVia Holdings Inc,35,0,35,20,2,2,0,,
CMTL,Comtech Telecommunications Corp,29,5,34,20,2,1,0,,
AXS,Axis Capital Holdings Ltd,8,26,34,20,2,0,1,,
UTI,Universal Technical Institute Inc,34,0,34,20,2,2,0,,
EWBC,East West Bancorp Inc,22,11,33,20,2,1,1,,
CUB,Cubic Corp,14,19,33,20,2,1,1,,
INTL,INTL. FCStone Inc,13,20,33,20,2,1,1,,
TILE,Interface Inc,9,24,33,20,2,0,1,,
CGIX,Cancer Genetics Inc,33,0,33,20,2,2,0,,
GEVO,Gevo Inc,31,1,32,20,2,2,0,,
UEPS,Net 1 UEPS Technologies Inc,25,7,32,20,2,1,0,,
OSIS,OSI Systems Inc,23,9,32,20,2,1,0,,
GZT,Gazit-Globe Ltd,11,21,32,20,2,1,1,,
TLGT,Teligent Inc/NJ,26,5,31,20,2,1,0,,
SEM,Select Medical Holdings Corp,21,10,31,20,2,1,1,,
TTC,Toro Co/The,12,19,31,20,2,1,1,,
TRCO,Tribune Media Co,11,20,31,20,2,1,1,,
GLRE,Greenlight Capital Re Ltd,31,0,31,20,2,2,0,,
MBFI,MB Financial Inc,31,0,31,20,2,2,0,,
RDI,Reading International Inc,28,2,30,20,2,1,0,,
FET,Forum Energy Technologies Inc,22,8,30,20,2,1,0,,
EMMS,Emmis Communications Corp,20,10,30,20,2,1,1,,
TFSL,TFS Financial Corp,20,10,30,20,2,1,1,,
THRM,Gentherm Inc,14,16,30,20,2,1,1,,
AVX,AVX Corp,13,17,30,20,2,1,1,,
DAR,Darling Ingredients Inc,11,19,30,20,2,1,1,,
EXA,Exa Corp,0,30,30,20,2,0,2,,
TTEC,TeleTech Holdings Inc,0,30,30,20,2,0,2,,
WMC,Western Asset Mortgage Capital Corp,0,30,30,20,2,0,2,,
IDSY,ID Systems Inc,30,0,30,20,2,2,0,,
XNET,Xunlei Ltd,30,0,30,20,2,2,0,,
AF,Astoria Financial Corp,28,1,29,20,1,1,0,,
PERY,Perry Ellis International Inc,25,4,29,20,1,1,0,,
AIRG,Airgain Inc,23,6,29,20,1,1,0,,
WGP,Western Gas Equity Partners LP,19,10,29,20,1,1,1,,
LNN,Lindsay Corp,17,12,29,20,1,1,1,,
ACC,American Campus Communities Inc,12,17,29,20,1,1,1,,
GNRT,Gener8 Maritime Inc,29,0,29,20,1,1,0,,
MATX,Matson Inc,29,0,29,20,1,1,0,,
NTWK,NetSol Technologies Inc,29,0,29,20,1,1,0,,
CHFC,Chemical Financial Corp,26,2,28,20,1,1,0,,
CSII,Cardiovascular Systems Inc,24,4,28,20,1,1,0,,
G,Genpact Ltd,23,5,28,20,1,1,0,,
CIR,CIRCOR International Inc,21,7,28,20,1,1,0,,
RYI,Ryerson Holding Corp,13,15,28,20,1,1,1,,
