Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
AMAG,AMAG Pharmaceuticals Inc,347,"1,127","1,474",22,67,16,51,,
IPI,Intrepid Potash Inc,"1,037",430,"1,467",22,67,47,20,,
WBC,WABCO Holdings Inc,"1,407",57,"1,464",22,67,64,3,,
CLDX,Celldex Therapeutics Inc,"1,176",288,"1,464",22,67,53,13,,
BCOR,Blucora Inc,"1,227",230,"1,457",22,66,56,10,,
TV,Grupo Televisa SAB,227,"1,229","1,456",22,66,10,56,,
REV,Revlon Inc,509,939,"1,448",22,66,23,43,,
BXP,Boston Properties Inc,"1,033",408,"1,441",22,66,47,19,,
WRLD,World Acceptance Corp,375,"1,060","1,435",22,65,17,48,,
UN,Unilever NV,"1,102",332,"1,434",22,65,50,15,,
CRMT,America's Car-Mart Inc/TX,707,726,"1,433",22,65,32,33,,
EQT,EQT Corp,689,742,"1,431",22,65,31,34,,
RNG,RingCentral Inc,"1,409",17,"1,426",22,65,64,1,,
AB,AllianceBernstein Holding LP,988,437,"1,425",22,65,45,20,,
EQIX,Equinix Inc,548,875,"1,423",22,65,25,40,,
HDSN,Hudson Technologies Inc,"1,133",285,"1,418",22,64,52,13,,
FSM,Fortuna Silver Mines Inc,912,503,"1,415",22,64,41,23,,
CVI,CVR Energy Inc,716,697,"1,413",22,64,33,32,,
CDNS,Cadence Design Systems Inc,"1,199",213,"1,412",22,64,55,10,,
HA,Hawaiian Holdings Inc,902,510,"1,412",22,64,41,23,,
CNP,CenterPoint Energy Inc,"1,039",370,"1,409",22,64,47,17,,
SNE,Sony Corp,"1,126",277,"1,403",22,64,51,13,,
CB,Chubb Ltd,"1,155",243,"1,398",22,64,53,11,,
RMTI,Rockwell Medical Inc,749,648,"1,397",22,64,34,29,,
TRQ,Turquoise Hill Resources Ltd,985,411,"1,396",22,63,45,19,,
FTK,Flotek Industries Inc,975,419,"1,394",22,63,44,19,,
GPC,Genuine Parts Co,974,420,"1,394",22,63,44,19,,
STON,StoneMor Partners LP,312,"1,081","1,393",22,63,14,49,,
SYNA,Synaptics Inc,917,471,"1,388",22,63,42,21,,
OZM,Och-Ziff Capital Management Group LLC,"1,359",26,"1,385",22,63,62,1,,
GOV,Government Properties Income Trust,"1,033",350,"1,383",22,63,47,16,,
ARCH,Arch Coal Inc,742,641,"1,383",22,63,34,29,,
NGL,NGL Energy Partners LP,556,826,"1,382",22,63,25,38,,
NYLDA,NRG Yield  Inc.,426,956,"1,382",22,63,19,43,,
HAS,Hasbro Inc,668,710,"1,378",22,63,30,32,,
BMO,Bank of Montreal,636,742,"1,378",22,63,29,34,,
NK,NantKwest Inc,"1,365",5,"1,370",22,62,62,0,,
BERY,Berry Global Group Inc,"1,112",257,"1,369",22,62,51,12,,
VSAR,Versartis Inc,938,429,"1,367",22,62,43,20,,
IEP,Icahn Enterprises LP,243,"1,122","1,365",22,62,11,51,,
FSC,Fifth Street Finance Corp,"1,317",43,"1,360",22,62,60,2,,
EGHT,8x8 Inc,"1,266",89,"1,355",22,62,58,4,,
TCS,Container Store Group Inc/The,"1,153",198,"1,351",22,61,52,9,,
TX,Ternium SA,650,701,"1,351",22,61,30,32,,
GOOD,Gladstone Commercial Corp,"1,019",330,"1,349",22,61,46,15,,
WCG,WellCare Health Plans Inc,299,"1,050","1,349",22,61,14,48,,
BANC,Banc of California Inc,243,"1,103","1,346",22,61,11,50,,
HOS,Hornbeck Offshore Services Inc,"1,093",252,"1,345",22,61,50,11,,
AGEN,Agenus Inc,"1,235",103,"1,338",22,61,56,5,,
FLS,Flowserve Corp,146,"1,189","1,335",22,61,7,54,,
ATI,Allegheny Technologies Inc,897,426,"1,323",22,60,41,19,,
AEG,Aegon NV,"1,004",316,"1,320",22,60,46,14,,
EPC,Edgewell Personal Care Co,188,"1,130","1,318",22,60,9,51,,
CAFD,8Point3 Energy Partners LP,"1,134",182,"1,316",22,60,52,8,,
SYK,Stryker Corp,"1,013",296,"1,309",22,60,46,13,,
SXCP,SunCoke Energy Partners LP,946,363,"1,309",22,60,43,17,,
PRTA,Prothena Corp PLC,728,574,"1,302",22,59,33,26,,
MAG,MAG Silver Corp,328,968,"1,296",22,59,15,44,,
ORC,Orchid Island Capital Inc,368,927,"1,295",22,59,17,42,,
ABMD,ABIOMED Inc,"1,001",285,"1,286",22,58,46,13,,
FCEL,FuelCell Energy Inc,"1,221",63,"1,284",22,58,56,3,,
AR,Antero Resources Corp,834,450,"1,284",22,58,38,20,,
CMA,Comerica Inc,441,841,"1,282",22,58,20,38,,
NBIX,Neurocrine Biosciences Inc,643,634,"1,277",22,58,29,29,,
MOH,Molina Healthcare Inc,598,674,"1,272",22,58,27,31,,
IRM,Iron Mountain Inc,276,990,"1,266",22,58,13,45,,
GRA,WR Grace & Co,"1,159",106,"1,265",22,58,53,5,,
UBS,UBS Group AG,849,415,"1,264",22,57,39,19,,
ELY,Callaway Golf Co,"1,111",150,"1,261",22,57,51,7,,
TTPH,Tetraphase Pharmaceuticals Inc,558,691,"1,249",22,57,25,31,,
OC,Owens Corning,458,790,"1,248",22,57,21,36,,
FLXN,Flexion Therapeutics Inc,858,386,"1,244",22,57,39,18,,
CALD,Callidus Software Inc,"1,128",112,"1,240",22,56,51,5,,
THS,TreeHouse Foods Inc,186,"1,054","1,240",22,56,8,48,,
NTWK,NetSol Technologies Inc,55,"1,180","1,235",22,56,3,54,,
CGIX,Cancer Genetics Inc,"1,227",6,"1,233",22,56,56,0,,
AMPE,Ampio Pharmaceuticals Inc,"1,231",1,"1,232",22,56,56,0,,
GBT,Global Blood Therapeutics Inc,843,389,"1,232",22,56,38,18,,
AXU,Alexco Resource Corp,"1,217",5,"1,222",22,56,55,0,,
NEOS,Neos Therapeutics Inc,853,366,"1,219",22,55,39,17,,
LH,Laboratory Corp of America Holdings,418,797,"1,215",22,55,19,36,,
WRK,WestRock Co,"1,128",79,"1,207",22,55,51,4,,
AN,AutoNation Inc,469,738,"1,207",22,55,21,34,,
LDOS,Leidos Holdings Inc,618,587,"1,205",22,55,28,27,,
TCO,Taubman Centers Inc,788,414,"1,202",22,55,36,19,,
PII,Polaris Industries Inc,760,442,"1,202",22,55,35,20,,
RS,Reliance Steel & Aluminum Co,121,"1,080","1,201",22,55,6,49,,
UVV,Universal Corp/VA,98,"1,102","1,200",22,55,4,50,,
GPRE,Green Plains Inc,544,651,"1,195",22,54,25,30,,
SBLK,Star Bulk Carriers Corp,871,314,"1,185",22,54,40,14,,
FUEL,Rocket Fuel Inc,736,444,"1,180",22,54,33,20,,
TRV,Travelers Cos Inc/The,"1,013",165,"1,178",22,54,46,8,,
PRKR,ParkerVision Inc,"1,122",54,"1,176",22,53,51,2,,
XEC,Cimarex Energy Co,553,622,"1,175",22,53,25,28,,
INSM,Insmed Inc,222,953,"1,175",22,53,10,43,,
DXTR,Dextera Surgical Inc,727,447,"1,174",22,53,33,20,,
RRD,RR Donnelley & Sons Co,341,833,"1,174",22,53,16,38,,
BGCP,BGC Partners Inc,510,661,"1,171",22,53,23,30,,
CFG,Citizens Financial Group Inc,955,212,"1,167",22,53,43,10,,
TWOU,2U Inc,538,625,"1,163",22,53,24,28,,
AREX,Approach Resources Inc,656,503,"1,159",22,53,30,23,,
LXFT,Luxoft Holding Inc,740,417,"1,157",22,53,34,19,,
XENT,Intersect ENT Inc,"1,123",33,"1,156",22,53,51,2,,
SWK,Stanley Black & Decker Inc,628,526,"1,154",22,52,29,24,,
RPRX,Repros Therapeutics Inc,"1,139",12,"1,151",22,52,52,1,,
GEO,GEO Group Inc/The,850,300,"1,150",22,52,39,14,,
DBD,Diebold Nixdorf Inc,666,484,"1,150",22,52,30,22,,
ES,Eversource Energy,"1,132",14,"1,146",22,52,51,1,,
DVAX,Dynavax Technologies Corp,951,195,"1,146",22,52,43,9,,
PSA,Public Storage,606,540,"1,146",22,52,28,25,,
AMRI,Albany Molecular Research Inc,974,167,"1,141",22,52,44,8,,
NAP,Navios Maritime Midstream Partners LP,584,557,"1,141",22,52,27,25,,
ORBK,Orbotech Ltd,605,535,"1,140",22,52,28,24,,
OA,Orbital ATK Inc,783,356,"1,139",22,52,36,16,,
VSI,Vitamin Shoppe Inc,893,245,"1,138",22,52,41,11,,
BSBR,Banco Santander Brasil SA,"1,027",110,"1,137",22,52,47,5,,
MUR,Murphy Oil Corp,866,271,"1,137",22,52,39,12,,
SQM,Sociedad Quimica y Minera de Chile SA,870,266,"1,136",22,52,40,12,,
TWO,Two Harbors Investment Corp,"1,025",106,"1,131",22,51,47,5,,
TEX,Terex Corp,793,334,"1,127",22,51,36,15,,
BGS,B&G Foods Inc,570,556,"1,126",22,51,26,25,,
FRSH,Papa Murphy's Holdings Inc,146,979,"1,125",22,51,7,45,,
RLGY,Realogy Holdings Corp,880,241,"1,121",22,51,40,11,,
PGNX,Progenics Pharmaceuticals Inc,863,255,"1,118",22,51,39,12,,
RYAM,Rayonier Advanced Materials Inc,767,349,"1,116",22,51,35,16,,
ERJ,Embraer SA,"1,010",105,"1,115",22,51,46,5,,
JBL,Jabil Inc,706,409,"1,115",22,51,32,19,,
GLPI,Gaming and Leisure Properties Inc,"1,016",96,"1,112",22,51,46,4,,
RUN,Sunrun Inc,708,404,"1,112",22,51,32,18,,
OUT,Outfront Media Inc,696,415,"1,111",22,51,32,19,,
VRTV,Veritiv Corp,506,604,"1,110",22,50,23,27,,
CAF,Morgan Stanley China A Share Fund Inc,"1,046",63,"1,109",22,50,48,3,,
LOCO,El Pollo Loco Holdings Inc,748,359,"1,107",22,50,34,16,,
CPA,Copa Holdings SA,653,454,"1,107",22,50,30,21,,
UAN,CVR Partners LP,418,688,"1,106",22,50,19,31,,
CSBK,Clifton Bancorp Inc,"1,000",100,"1,100",22,50,45,5,,
HOV,Hovnanian Enterprises Inc,"1,075",24,"1,099",22,50,49,1,,
KRG,Kite Realty Group Trust,923,176,"1,099",22,50,42,8,,
HSC,Harsco Corp,222,872,"1,094",22,50,10,40,,
ALKS,Alkermes PLC,535,554,"1,089",22,50,24,25,,
LLNW,Limelight Networks Inc,"1,073",14,"1,087",22,49,49,1,,
CNAT,Conatus Pharmaceuticals Inc,787,298,"1,085",22,49,36,14,,
AEIS,Advanced Energy Industries Inc,762,322,"1,084",22,49,35,15,,
EVC,Entravision Communications Corp,938,143,"1,081",22,49,43,7,,
SKT,Tanger Factory Outlet Centers Inc,537,543,"1,080",22,49,24,25,,
WDR,Waddell & Reed Financial Inc,550,524,"1,074",22,49,25,24,,
SJM,JM Smucker Co/The,734,338,"1,072",22,49,33,15,,
HMLP,Hoegh LNG Partners LP,95,975,"1,070",22,49,4,44,,
BNS,Bank of Nova Scotia/The,336,731,"1,067",22,49,15,33,,
CMP,Compass Minerals International Inc,637,428,"1,065",22,48,29,19,,
IBKR,Interactive Brokers Group Inc,742,319,"1,061",22,48,34,15,,
MKC,McCormick & Co Inc/MD,595,465,"1,060",22,48,27,21,,
CEQP,Crestwood Equity Partners LP,649,407,"1,056",22,48,30,19,,
EIGI,Endurance International Group Holdings Inc,591,465,"1,056",22,48,27,21,,
AES,AES Corp/VA,583,473,"1,056",22,48,27,22,,
AAWW,Atlas Air Worldwide Holdings Inc,672,382,"1,054",22,48,31,17,,
ERF,Enerplus Corp,710,342,"1,052",22,48,32,16,,
CSII,Cardiovascular Systems Inc,"1,015",34,"1,049",22,48,46,2,,
BXMT,Blackstone Mortgage Trust Inc,908,140,"1,048",22,48,41,6,,
LPCN,Lipocine Inc,645,401,"1,046",22,48,29,18,,
ARW,Arrow Electronics Inc,"1,024",19,"1,043",22,47,47,1,,
SSTK,Shutterstock Inc,703,340,"1,043",22,47,32,15,,
KRO,Kronos Worldwide Inc,715,326,"1,041",22,47,33,15,,
HCP,HCP Inc,670,368,"1,038",22,47,30,17,,
TDOC,Teladoc Inc,821,216,"1,037",22,47,37,10,,
BRKS,Brooks Automation Inc,907,129,"1,036",22,47,41,6,,
MITK,Mitek Systems Inc,481,552,"1,033",22,47,22,25,,
FMC,FMC Corp,664,366,"1,030",22,47,30,17,,
JAG,Jagged Peak Energy Inc,670,359,"1,029",22,47,30,16,,
LVLT,Level 3 Communications Inc,592,436,"1,028",22,47,27,20,,
VAL,Valspar Corp/The,733,292,"1,025",22,47,33,13,,
FRAC,Keane Group Inc,900,122,"1,022",22,46,41,6,,
PHH,PHH Corp,98,923,"1,021",22,46,4,42,,
MTL,Mechel PJSC,292,726,"1,018",22,46,13,33,,
VRSN,VeriSign Inc,636,381,"1,017",22,46,29,17,,
LSCC,Lattice Semiconductor Corp,"1,017",0,"1,017",22,46,46,0,,
SMG,Scotts Miracle-Gro Co/The,721,292,"1,013",22,46,33,13,,
CZZ,Cosan Ltd,370,641,"1,011",22,46,17,29,,
NMM,Navios Maritime Partners LP,803,206,"1,009",22,46,37,9,,
CBRL,Cracker Barrel Old Country Store Inc,513,496,"1,009",22,46,23,23,,
VCYT,Veracyte Inc,770,238,"1,008",22,46,35,11,,
ZYNE,Zynerba Pharmaceuticals Inc,733,270,"1,003",22,46,33,12,,
LAMR,Lamar Advertising Co,562,441,"1,003",22,46,26,20,,
LFC,China Life Insurance Co Ltd,709,290,999,22,45,32,13,,
SJT,San Juan Basin Royalty Trust,834,164,998,22,45,38,7,,
HUBG,Hub Group Inc,10,986,996,22,45,0,45,,
EPR,EPR Properties,379,614,993,22,45,17,28,,
BOBE,Bob Evans Farms Inc/DE,187,805,992,22,45,9,37,,
TGB,Taseko Mines Ltd,992,0,992,22,45,45,0,,
ECR,Eclipse Resources Corp,683,308,991,22,45,31,14,,
PWR,Quanta Services Inc,488,496,984,22,45,22,23,,
CIG,Cia Energetica de Minas Gerais,588,395,983,22,45,27,18,,
WWW,Wolverine World Wide Inc,85,892,977,22,44,4,41,,
WING,Wingstop Inc,523,449,972,22,44,24,20,,
LAZ,Lazard Ltd,761,210,971,22,44,35,10,,
HHC,Howard Hughes Corp/The,707,263,970,22,44,32,12,,
ARTX,Arotech Corp,561,409,970,22,44,26,19,,
CHU,China Unicom Hong Kong Ltd,502,467,969,22,44,23,21,,
TM,Toyota Motor Corp,803,164,967,22,44,37,7,,
PKG,Packaging Corp of America,425,542,967,22,44,19,25,,
NVCR,Novocure Ltd,681,284,965,22,44,31,13,,
FPI,Farmland Partners Inc,288,677,965,22,44,13,31,,
CRBP,Corbus Pharmaceuticals Holdings Inc,775,188,963,22,44,35,9,,
SD,SandRidge Energy Inc,910,48,958,22,44,41,2,,
EDU,New Oriental Education & Technology Group Inc,529,423,952,22,43,24,19,,
LEA,Lear Corp,546,405,951,22,43,25,18,,
INVH,Invitation Homes Inc,863,87,950,22,43,39,4,,
IRTC,iRhythm Technologies Inc,363,586,949,22,43,17,27,,
NTGR,NETGEAR Inc,203,745,948,22,43,9,34,,
MSCC,Microsemi Corp,869,78,947,22,43,40,4,,
HMY,Harmony Gold Mining Co Ltd,814,133,947,22,43,37,6,,
HUBS,HubSpot Inc,499,447,946,22,43,23,20,,
SIMO,Silicon Motion Technology Corp,856,89,945,22,43,39,4,,
GWR,Genesee & Wyoming Inc,163,779,942,22,43,7,35,,
TDC,Teradata Corp,821,120,941,22,43,37,5,,
TREX,Trex Co Inc,675,265,940,22,43,31,12,,
GXP,Great Plains Energy Inc,938,0,938,22,43,43,0,,
QVCA,Liberty Interactive Corp QVC Group,744,188,932,22,42,34,9,,
LN,LINE Corp,856,75,931,22,42,39,3,,
BC,Brunswick Corp/DE,191,739,930,22,42,9,34,,
INXN,InterXion Holding NV,672,255,927,22,42,31,12,,
FELP,Foresight Energy LP,315,611,926,22,42,14,28,,
HK,Halcon Resources Corp,897,26,923,22,42,41,1,,
SONS,Sonus Networks Inc,862,60,922,22,42,39,3,,
BDSI,BioDelivery Sciences International Inc,817,102,919,22,42,37,5,,
CONN,Conn's Inc,529,389,918,22,42,24,18,,
IPG,Interpublic Group of Cos Inc/The,861,50,911,22,41,39,2,,
ELGX,Endologix Inc,606,303,909,22,41,28,14,,
NVTA,Invitae Corp,500,404,904,22,41,23,18,,
APU,AmeriGas Partners LP,445,459,904,22,41,20,21,,
MTDR,Matador Resources Co,503,400,903,22,41,23,18,,
DCP,DCP Midstream LP,589,311,900,22,41,27,14,,
CIE,Cobalt International Energy Inc,884,15,899,22,41,40,1,,
SAP,SAP SE,683,215,898,22,41,31,10,,
QSR,Restaurant Brands International Inc,499,396,895,22,41,23,18,,
MDRX,Allscripts Healthcare Solutions Inc,318,576,894,22,41,14,26,,
KANG,iKang Healthcare Group Inc,891,2,893,22,41,41,0,,
CLLS,Cellectis SA,234,659,893,22,41,11,30,,
SCG,SCANA Corp,849,43,892,22,41,39,2,,
FMI,Foundation Medicine Inc,554,337,891,22,41,25,15,,
PSTI,Pluristem Therapeutics Inc,886,4,890,22,40,40,0,,
MODN,Model N Inc,275,614,889,22,40,13,28,,
AMSC,American Superconductor Corp,847,41,888,22,40,39,2,,
ARA,American Renal Associates Holdings Inc,27,861,888,22,40,1,39,,
MC,Moelis & Co,610,271,881,22,40,28,12,,
ALDR,Alder Biopharmaceuticals Inc,213,667,880,22,40,10,30,,
ACHN,Achillion Pharmaceuticals Inc,685,194,879,22,40,31,9,,
HII,Huntington Ingalls Industries Inc,385,494,879,22,40,18,22,,
ORIG,Ocean Rig UDW Inc,119,760,879,22,40,5,35,,
VEDL,Vedanta Ltd,768,108,876,22,40,35,5,,
CSTE,Caesarstone Ltd,719,157,876,22,40,33,7,,
IGT,International Game Technology PLC,293,583,876,22,40,13,27,,
CECO,Career Education Corp,171,702,873,22,40,8,32,,
AGIO,Agios Pharmaceuticals Inc,342,528,870,22,40,16,24,,
AVXL,Anavex Life Sciences Corp,690,178,868,22,39,31,8,,
OSUR,OraSure Technologies Inc,702,163,865,22,39,32,7,,
SIVB,SVB Financial Group,379,486,865,22,39,17,22,,
SRCI,SRC Energy Inc,559,305,864,22,39,25,14,,
SBNY,Signature Bank/New York NY,597,266,863,22,39,27,12,,
SPH,Suburban Propane Partners LP,491,372,863,22,39,22,17,,
BBVA,Banco Bilbao Vizcaya Argentaria SA,247,609,856,22,39,11,28,,
HLX,Helix Energy Solutions Group Inc,795,59,854,22,39,36,3,,
COUP,Coupa Software Inc,499,353,852,22,39,23,16,,
ERI,Eldorado Resorts Inc,232,619,851,22,39,11,28,,
MIK,Michaels Cos Inc/The,154,697,851,22,39,7,32,,
FRAN,Francesca's Holdings Corp,805,44,849,22,39,37,2,,
PNR,Pentair PLC,532,317,849,22,39,24,14,,
LOGI,Logitech International SA,684,158,842,22,38,31,7,,
TAHO,Tahoe Resources Inc,380,462,842,22,38,17,21,,
BMCH,BMC Stock Holdings Inc,772,68,840,22,38,35,3,,
CRNT,Ceragon Networks Ltd,840,0,840,22,38,38,0,,
DHT,DHT Holdings Inc,721,117,838,22,38,33,5,,
CBG,CBRE Group Inc,666,167,833,22,38,30,8,,
PTCT,PTC Therapeutics Inc,619,208,827,22,38,28,9,,
PBPB,Potbelly Corp,653,172,825,22,38,30,8,,
SIR,Select Income REIT,804,20,824,22,37,37,1,,
FOX,Twenty-First Century Fox Inc,167,657,824,22,37,8,30,,
WPRT,Westport Fuel Systems Inc,394,426,820,22,37,18,19,,
WBAI,500.com Ltd,664,151,815,22,37,30,7,,
TA,TravelCenters of America LLC,777,37,814,22,37,35,2,,
ESNT,Essent Group Ltd,647,167,814,22,37,29,8,,
EGRX,Eagle Pharmaceuticals Inc/DE,537,277,814,22,37,24,13,,
VEON,VEON Ltd,800,6,806,22,37,36,0,,
TCBI,Texas Capital Bancshares Inc,96,704,800,22,36,4,32,,
GALT,Galectin Therapeutics Inc,569,227,796,22,36,26,10,,
ZAGG,ZAGG Inc,748,47,795,22,36,34,2,,
NWSA,News Corp,614,181,795,22,36,28,8,,
SCCO,Southern Copper Corp,281,512,793,22,36,13,23,,
XOG,Extraction Oil & Gas Inc,788,2,790,22,36,36,0,,
LGND,Ligand Pharmaceuticals Inc,749,41,790,22,36,34,2,,
FTAI,Fortress Transportation & Infrastructure Investors LLC,725,63,788,22,36,33,3,,
MTH,Meritage Homes Corp,245,541,786,22,36,11,25,,
GBX,Greenbrier Cos Inc/The,334,450,784,22,36,15,20,,
PEIX,Pacific Ethanol Inc,676,107,783,22,36,31,5,,
RDN,Radian Group Inc,365,418,783,22,36,17,19,,
KLIC,Kulicke & Soffa Industries Inc,713,69,782,22,36,32,3,,
HRTX,Heron Therapeutics Inc,638,143,781,22,36,29,7,,
HSIC,Henry Schein Inc,212,566,778,22,35,10,26,,
AGCO,AGCO Corp,712,65,777,22,35,32,3,,
MTOR,Meritor Inc,637,140,777,22,35,29,6,,
RMD,ResMed Inc,742,33,775,22,35,34,2,,
ADAP,Adaptimmune Therapeutics Plc,773,0,773,22,35,35,0,,
SMTC,Semtech Corp,564,207,771,22,35,26,9,,
HDP,Hortonworks Inc,632,136,768,22,35,29,6,,
GOLF,Acushnet Holdings Corp,81,687,768,22,35,4,31,,
SATS,EchoStar Corp,767,0,767,22,35,35,0,,
GIII,G-III Apparel Group Ltd,466,296,762,22,35,21,13,,
AFMD,Affimed NV,759,0,759,22,35,35,0,,
INGN,Inogen Inc,442,316,758,22,34,20,14,,
CEMP,Cempra Inc,701,56,757,22,34,32,3,,
PTR,PetroChina Co Ltd,392,365,757,22,34,18,17,,
RES,RPC Inc,717,38,755,22,34,33,2,,
DPLO,Diplomat Pharmacy Inc,466,288,754,22,34,21,13,,
UL,Unilever PLC,526,224,750,22,34,24,10,,
BCC,Boise Cascade Co,339,410,749,22,34,15,19,,
PRXL,PAREXEL International Corp,253,496,749,22,34,12,23,,
ULTI,Ultimate Software Group Inc/The,231,518,749,22,34,11,24,,
CXRX,Concordia International Corp,500,247,747,22,34,23,11,,
CWH,Camping World Holdings Inc,321,426,747,22,34,15,19,,
IDRA,Idera Pharmaceuticals Inc,682,59,741,22,34,31,3,,
PEGA,Pegasystems Inc,397,342,739,22,34,18,16,,
AMG,Affiliated Managers Group Inc,381,358,739,22,34,17,16,,
JILL,J. Jill Inc,553,185,738,22,34,25,8,,
MDSO,Medidata Solutions Inc,373,364,737,22,34,17,17,,
WLK,Westlake Chemical Corp,267,470,737,22,34,12,21,,
HXL,Hexcel Corp,395,341,736,22,33,18,16,,
ATSG,Air Transport Services Group Inc,704,27,731,22,33,32,1,,
FRO,Frontline Ltd/Bermuda,280,445,725,22,33,13,20,,
FNGN,Financial Engines Inc,560,163,723,22,33,25,7,,
BRG,Bluerock Residential Growth REIT Inc,657,62,719,22,33,30,3,,
NGG,National Grid PLC,604,115,719,22,33,27,5,,
ARCO,Arcos Dorados Holdings Inc,302,417,719,22,33,14,19,,
VNOM,Viper Energy Partners LP,139,578,717,22,33,6,26,,
BEN,Franklin Resources Inc,581,134,715,22,33,26,6,,
CYS,CYS Investments Inc,116,596,712,22,32,5,27,,
BABY,Natus Medical Inc,616,95,711,22,32,28,4,,
TS,Tenaris SA,126,580,706,22,32,6,26,,
QDEL,Quidel Corp,16,690,706,22,32,1,31,,
MMC,Marsh & McLennan Cos Inc,679,26,705,22,32,31,1,,
SPWH,Sportsman's Warehouse Holdings Inc,487,218,705,22,32,22,10,,
MANU,Manchester United Plc,540,164,704,22,32,25,7,,
IPGP,IPG Photonics Corp,512,192,704,22,32,23,9,,
CDEV,Centennial Resource Development Inc/DE,463,238,701,22,32,21,11,,
RLJ,RLJ Lodging Trust,71,628,699,22,32,3,29,,
SHOS,Sears Hometown and Outlet Stores Inc,396,300,696,22,32,18,14,,
VAC,Marriott Vacations Worldwide Corp,157,539,696,22,32,7,25,,
SAFM,Sanderson Farms Inc,265,429,694,22,32,12,20,,
SBS,Cia de Saneamento Basico do Estado de Sao Paulo,123,569,692,22,31,6,26,,
SPB,Spectrum Brands Holdings Inc,68,623,691,22,31,3,28,,
SP,SP Plus Corp,640,50,690,22,31,29,2,,
PRTY,Party City Holdco Inc,664,21,685,22,31,30,1,,
LYV,Live Nation Entertainment Inc,621,64,685,22,31,28,3,,
ELLI,Ellie Mae Inc,248,436,684,22,31,11,20,,
FGP,Ferrellgas Partners LP,337,345,682,22,31,15,16,,
AMCX,AMC Networks Inc,571,109,680,22,31,26,5,,
BKS,Barnes & Noble Inc,305,374,679,22,31,14,17,,
LPI,Laredo Petroleum Inc,481,196,677,22,31,22,9,,
NDSN,Nordson Corp,361,314,675,22,31,16,14,,
SDLP,Seadrill Partners LLC,469,204,673,22,31,21,9,,
TLYS,Tilly's Inc,255,418,673,22,31,12,19,,
AGI,Alamos Gold Inc,405,267,672,22,31,18,12,,
RHI,Robert Half International Inc,656,15,671,22,31,30,1,,
JONE,Jones Energy Inc,420,250,670,22,30,19,11,,
CEO,CNOOC Ltd,68,602,670,22,30,3,27,,
ABB,ABB Ltd,595,74,669,22,30,27,3,,
ADS,Alliance Data Systems Corp,361,308,669,22,30,16,14,,
CRK,Comstock Resources Inc,599,69,668,22,30,27,3,,
VIRT,Virtu Financial Inc,553,111,664,22,30,25,5,,
GLOP,GasLog Partners LP,344,320,664,22,30,16,15,,
RPM,RPM International Inc,516,146,662,22,30,23,7,,
ADNT,Adient PLC,471,191,662,22,30,21,9,,
ACM,AECOM,453,208,661,22,30,21,9,,
AGFS,AgroFresh Solutions Inc,629,30,659,22,30,29,1,,
EV,Eaton Vance Corp,382,277,659,22,30,17,13,,
ATRS,Antares Pharma Inc,566,92,658,22,30,26,4,,
XXII,22nd Century Group Inc,500,157,657,22,30,23,7,,
USAC,USA Compression Partners LP,294,363,657,22,30,13,17,,
SNR,New Senior Investment Group Inc,218,439,657,22,30,10,20,,
NVGS,Navigator Holdings Ltd,531,123,654,22,30,24,6,,
SNV,Synovus Financial Corp,142,511,653,22,30,6,23,,
BTE,Baytex Energy Corp,570,80,650,22,30,26,4,,
PBRA,Petroleo Brasileiro SA,351,299,650,22,30,16,14,,
UNT,Unit Corp,563,77,640,22,29,26,4,,
IDT,IDT Corp,527,112,639,22,29,24,5,,
BR,Broadridge Financial Solutions Inc,314,325,639,22,29,14,15,,
PKX,POSCO,156,483,639,22,29,7,22,,
BLCM,Bellicum Pharmaceuticals Inc,273,365,638,22,29,12,17,,
TCAP,Triangle Capital Corp,207,431,638,22,29,9,20,,
TEO,Telecom Argentina SA,353,283,636,22,29,16,13,,
CYOU,Changyou.com Ltd,463,170,633,22,29,21,8,,
CRCM,Care.com Inc,507,125,632,22,29,23,6,,
CPSS,Consumer Portfolio Services Inc,500,130,630,22,29,23,6,,
BPI,Bridgepoint Education Inc,91,536,627,22,29,4,24,,
AMP,Ameriprise Financial Inc,436,190,626,22,28,20,9,,
VNET,21Vianet Group Inc,355,271,626,22,28,16,12,,
FRT,Federal Realty Investment Trust,197,429,626,22,28,9,20,,
EXK,Endeavour Silver Corp,587,38,625,22,28,27,2,,
FGEN,FibroGen Inc,418,207,625,22,28,19,9,,
DFIN,Donnelley Financial Solutions Inc,199,419,618,22,28,9,19,,
ENLK,EnLink Midstream Partners LP,397,220,617,22,28,18,10,,
PEGI,Pattern Energy Group Inc,230,383,613,22,28,10,17,,
MEOH,Methanex Corp,179,434,613,22,28,8,20,,
XL,XL Group Ltd,559,53,612,22,28,25,2,,
PDCE,PDC Energy Inc,224,386,610,22,28,10,18,,
VC,Visteon Corp,77,533,610,22,28,4,24,,
LPL,LG Display Co Ltd,168,441,609,22,28,8,20,,
DPS,Dr Pepper Snapple Group Inc,429,175,604,22,27,20,8,,
FI,Frank's International NV,602,1,603,22,27,27,0,,
VREX,Varex Imaging Corp,601,0,601,22,27,27,0,,
MHK,Mohawk Industries Inc,399,201,600,22,27,18,9,,
IDXX,IDEXX Laboratories Inc,361,239,600,22,27,16,11,,
ENZ,Enzo Biochem Inc,584,15,599,22,27,27,1,,
