Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
EXR,Extra Space Storage Inc,"1,094",85,"1,179",19,62,58,4
DBD,Diebold Nixdorf Inc,727,451,"1,178",19,62,38,24
MOH,Molina Healthcare Inc,487,688,"1,175",19,62,26,36
DNB,Dun & Bradstreet Corp/The,358,817,"1,175",19,62,19,43
MAN,ManpowerGroup Inc,982,191,"1,173",19,62,52,10
PWR,Quanta Services Inc,976,192,"1,168",19,61,51,10
SUPN,Supernus Pharmaceuticals Inc,623,544,"1,167",19,61,33,29
ETR,Entergy Corp,558,607,"1,165",19,61,29,32
ADS,Alliance Data Systems Corp,317,847,"1,164",19,61,17,45
AYI,Acuity Brands Inc,418,745,"1,163",19,61,22,39
SXE,Southcross Energy Partners LP,419,742,"1,161",19,61,22,39
TTMI,TTM Technologies Inc,"1,052",108,"1,160",19,61,55,6
VECO,Veeco Instruments Inc,506,653,"1,159",19,61,27,34
CDK,CDK Global Inc,667,489,"1,156",19,61,35,26
SPGI,S&P Global Inc,"1,040",111,"1,151",19,61,55,6
SEE,Sealed Air Corp,451,700,"1,151",19,61,24,37
AME,AMETEK Inc,451,697,"1,148",19,60,24,37
WRK,WestRock Co,997,148,"1,145",19,60,52,8
SPA,Sparton Corp,"1,031",112,"1,143",19,60,54,6
UNVR,Univar Inc,381,762,"1,143",19,60,20,40
NTLA,Intellia Therapeutics Inc,454,687,"1,141",19,60,24,36
I,Intelsat SA,"1,139",0,"1,139",19,60,60,0
ZBH,Zimmer Biomet Holdings Inc,653,481,"1,134",19,60,34,25
PETX,Aratana Therapeutics Inc,348,785,"1,133",19,60,18,41
BBVA,Banco Bilbao Vizcaya Argentaria SA,888,243,"1,131",19,60,47,13
HA,Hawaiian Holdings Inc,421,710,"1,131",19,60,22,37
WPG,Washington Prime Group Inc,112,"1,019","1,131",19,60,6,54
SIVB,SVB Financial Group,728,399,"1,127",19,59,38,21
AMCX,AMC Networks Inc,928,187,"1,115",19,59,49,10
AWK,American Water Works Co Inc,862,253,"1,115",19,59,45,13
KEM,Kemet Corp,949,164,"1,113",19,59,50,9
TV,Grupo Televisa SAB,713,400,"1,113",19,59,38,21
SNE,Sony Corp,678,435,"1,113",19,59,36,23
HLX,Helix Energy Solutions Group Inc,977,128,"1,105",19,58,51,7
CPA,Copa Holdings SA,799,302,"1,101",19,58,42,16
CNDT,Conduent Inc,715,386,"1,101",19,58,38,20
NS,NuStar Energy LP,894,205,"1,099",19,58,47,11
HDB,HDFC Bank Ltd,728,371,"1,099",19,58,38,20
TM,Toyota Motor Corp,714,385,"1,099",19,58,38,20
IBKR,Interactive Brokers Group Inc,510,587,"1,097",19,58,27,31
GNTX,Gentex Corp,470,626,"1,096",19,58,25,33
TERP,TerraForm Power Inc,641,453,"1,094",19,58,34,24
TREE,LendingTree Inc,458,634,"1,092",19,57,24,33
PSTG,Pure Storage Inc,879,206,"1,085",19,57,46,11
EVA,Enviva Partners LP,346,738,"1,084",19,57,18,39
CA,CA Inc,660,418,"1,078",19,57,35,22
JEC,Jacobs Engineering Group Inc,569,509,"1,078",19,57,30,27
EVEP,EV Energy Partners LP,"1,049",28,"1,077",19,57,55,1
BTG,B2Gold Corp,976,98,"1,074",19,57,51,5
XL,XL Group Ltd,951,121,"1,072",19,56,50,6
AMBC,Ambac Financial Group Inc,682,387,"1,069",19,56,36,20
CZZ,Cosan Ltd,"1,021",47,"1,068",19,56,54,2
DOX,Amdocs Ltd,626,440,"1,066",19,56,33,23
NBIX,Neurocrine Biosciences Inc,373,693,"1,066",19,56,20,36
NLSN,Nielsen Holdings PLC,141,925,"1,066",19,56,7,49
QEP,QEP Resources Inc,355,708,"1,063",19,56,19,37
TREX,Trex Co Inc,262,800,"1,062",19,56,14,42
PEGI,Pattern Energy Group Inc,777,282,"1,059",19,56,41,15
CHH,Choice Hotels International Inc,0,"1,058","1,058",19,56,0,56
SIX,Six Flags Entertainment Corp,682,370,"1,052",19,55,36,19
XOG,Extraction Oil & Gas Inc,"1,032",19,"1,051",19,55,54,1
MB,MINDBODY Inc,980,69,"1,049",19,55,52,4
DVAX,Dynavax Technologies Corp,"1,023",25,"1,048",19,55,54,1
ALRM,Alarm.com Holdings Inc,458,590,"1,048",19,55,24,31
RUTH,Ruth's Hospitality Group Inc,924,123,"1,047",19,55,49,6
EBIX,Ebix Inc,841,204,"1,045",19,55,44,11
MTH,Meritage Homes Corp,422,623,"1,045",19,55,22,33
IEP,Icahn Enterprises LP,357,682,"1,039",19,55,19,36
BGS,B&G Foods Inc,741,295,"1,036",19,55,39,16
TRTN,Triton International Ltd/Bermuda,740,294,"1,034",19,54,39,15
LPNT,LifePoint Health Inc,26,"1,007","1,033",19,54,1,53
SLM,SLM Corp,196,831,"1,027",19,54,10,44
PLD,Prologis Inc,810,215,"1,025",19,54,43,11
SNH,Senior Housing Properties Trust,398,625,"1,023",19,54,21,33
FGP,Ferrellgas Partners LP,764,253,"1,017",19,54,40,13
CUDA,Barracuda Networks Inc,820,196,"1,016",19,53,43,10
CLNS,Colony NorthStar Inc,546,468,"1,014",19,53,29,25
SDLP,Seadrill Partners LLC,635,377,"1,012",19,53,33,20
TXRH,Texas Roadhouse Inc,470,536,"1,006",19,53,25,28
HIVE,Aerohive Networks Inc,"1,004",1,"1,005",19,53,53,0
SYNT,Syntel Inc,334,671,"1,005",19,53,18,35
COLL,Collegium Pharmaceutical Inc,382,622,"1,004",19,53,20,33
TAHO,Tahoe Resources Inc,707,296,"1,003",19,53,37,16
QUNR,Qunar Cayman Islands Ltd,679,323,"1,002",19,53,36,17
ROP,Roper Technologies Inc,365,637,"1,002",19,53,19,34
WTFC,Wintrust Financial Corp,902,94,996,19,52,47,5
BUFF,Blue Buffalo Pet Products Inc,390,605,995,19,52,21,32
RAI,Reynolds American Inc,504,489,993,19,52,27,26
AVY,Avery Dennison Corp,560,432,992,19,52,29,23
INSM,Insmed Inc,202,790,992,19,52,11,42
BBG,Bill Barrett Corp,437,554,991,19,52,23,29
WIN,Windstream Holdings Inc,756,234,990,19,52,40,12
LDOS,Leidos Holdings Inc,766,222,988,19,52,40,12
AL,Air Lease Corp,635,353,988,19,52,33,19
GALT,Galectin Therapeutics Inc,810,177,987,19,52,43,9
MVIS,MicroVision Inc,961,23,984,19,52,51,1
LN,LINE Corp,650,329,979,19,52,34,17
CDW,CDW Corp/DE,625,351,976,19,51,33,18
BKE,Buckle Inc/The,563,413,976,19,51,30,22
MIDD,Middleby Corp/The,812,159,971,19,51,43,8
ULTI,Ultimate Software Group Inc/The,469,502,971,19,51,25,26
ALKS,Alkermes PLC,721,248,969,19,51,38,13
IIVI,II-VI Inc,926,34,960,19,51,49,2
MDXG,MiMedx Group Inc,878,82,960,19,51,46,4
BBW,Build-A-Bear Workshop Inc,426,528,954,19,50,22,28
TGB,Taseko Mines Ltd,945,7,952,19,50,50,0
CHGG,Chegg Inc,852,99,951,19,50,45,5
HBM,Hudbay Minerals Inc,792,159,951,19,50,42,8
BZH,Beazer Homes USA Inc,399,550,949,19,50,21,29
ZBRA,Zebra Technologies Corp,482,466,948,19,50,25,25
AGEN,Agenus Inc,626,320,946,19,50,33,17
ROK,Rockwell Automation Inc,739,206,945,19,50,39,11
TAL,TAL Education Group,299,646,945,19,50,16,34
TSS,Total System Services Inc,925,18,943,19,50,49,1
HSIC,Henry Schein Inc,583,359,942,19,50,31,19
THS,TreeHouse Foods Inc,89,853,942,19,50,5,45
SAFM,Sanderson Farms Inc,512,429,941,19,50,27,23
ARR,ARMOUR Residential REIT Inc,699,240,939,19,49,37,13
AGI,Alamos Gold Inc,668,269,937,19,49,35,14
OA,Orbital ATK Inc,641,295,936,19,49,34,16
TCS,Container Store Group Inc/The,434,502,936,19,49,23,26
RDSB,Royal Dutch Shell,412,523,935,19,49,22,28
HOV,Hovnanian Enterprises Inc,828,106,934,19,49,44,6
RRGB,Red Robin Gourmet Burgers Inc,217,715,932,19,49,11,38
ENT,Global Eagle Entertainment Inc,378,550,928,19,49,20,29
DDR,DDR Corp,257,670,927,19,49,14,35
CBG,CBRE Group Inc,496,427,923,19,49,26,22
CMRX,Chimerix Inc,627,294,921,19,48,33,15
TWO,Two Harbors Investment Corp,774,144,918,19,48,41,8
UTHR,United Therapeutics Corp,482,436,918,19,48,25,23
WRLD,World Acceptance Corp,201,713,914,19,48,11,38
SNPS,Synopsys Inc,841,72,913,19,48,44,4
UUUU,Energy Fuels Inc/Canada,837,76,913,19,48,44,4
PRLB,Proto Labs Inc,395,515,910,19,48,21,27
CPPL,Columbia Pipeline Partners LP,157,752,909,19,48,8,40
WTI,W&T Offshore Inc,236,671,907,19,48,12,35
PDCO,Patterson Cos Inc,388,518,906,19,48,20,27
TDOC,Teladoc Inc,513,389,902,19,47,27,20
AINV,Apollo Investment Corp,878,23,901,19,47,46,1
ENLK,EnLink Midstream Partners LP,686,210,896,19,47,36,11
ACM,AECOM,453,443,896,19,47,24,23
LPL,LG Display Co Ltd,337,557,894,19,47,18,29
GTLS,Chart Industries Inc,272,622,894,19,47,14,33
MEOH,Methanex Corp,582,309,891,19,47,31,16
CYOU,Changyou.com Ltd,364,526,890,19,47,19,28
DSX,Diana Shipping Inc,318,572,890,19,47,17,30
WEB,Web.com Group Inc,129,758,887,19,47,7,40
WCN,Waste Connections Inc,128,759,887,19,47,7,40
SMTC,Semtech Corp,792,89,881,19,46,42,5
HLS,HealthSouth Corp,134,744,878,19,46,7,39
UNFI,United Natural Foods Inc,276,601,877,19,46,15,32
FH,FORM Holdings Corp,876,0,876,19,46,46,0
INO,Inovio Pharmaceuticals Inc,543,332,875,19,46,29,17
KNDI,Kandi Technologies Group Inc,531,340,871,19,46,28,18
LOCO,El Pollo Loco Holdings Inc,672,198,870,19,46,35,10
CYTR,CytRx Corp,865,0,865,19,46,46,0
MXL,MaxLinear Inc,580,283,863,19,45,31,15
ITEK,Inotek Pharmaceuticals Corp,841,20,861,19,45,44,1
NM,Navios Maritime Holdings Inc,821,40,861,19,45,43,2
EMN,Eastman Chemical Co,397,464,861,19,45,21,24
MHK,Mohawk Industries Inc,541,317,858,19,45,28,17
PBPB,Potbelly Corp,129,729,858,19,45,7,38
MANH,Manhattan Associates Inc,66,786,852,19,45,3,41
ITCI,Intra-Cellular Therapies Inc,510,341,851,19,45,27,18
WMGI,Wright Medical Group NV,433,418,851,19,45,23,22
OPHT,Ophthotech Corp,683,165,848,19,45,36,9
IPGP,IPG Photonics Corp,531,317,848,19,45,28,17
NTGR,NETGEAR Inc,450,396,846,19,45,24,21
HDS,HD Supply Holdings Inc,563,279,842,19,44,30,15
ARTX,Arotech Corp,764,77,841,19,44,40,4
BTE,Baytex Energy Corp,712,128,840,19,44,37,7
CRAI,CRA International Inc,769,69,838,19,44,40,4
CLMT,Calumet Specialty Products Partners LP,686,149,835,19,44,36,8
TRQ,Turquoise Hill Resources Ltd,599,235,834,19,44,32,12
ASMB,Assembly Biosciences Inc,231,603,834,19,44,12,32
WBC,WABCO Holdings Inc,702,130,832,19,44,37,7
SSI,Stage Stores Inc,530,301,831,19,44,28,16
LXU,LSB Industries Inc,654,171,825,19,43,34,9
DFIN,Donnelley Financial Solutions Inc,737,84,821,19,43,39,4
PLCE,Children's Place Inc/The,682,137,819,19,43,36,7
HQY,HealthEquity Inc,333,485,818,19,43,18,26
AEIS,Advanced Energy Industries Inc,397,416,813,19,43,21,22
CE,Celanese Corp,658,152,810,19,43,35,8
ANTH,Anthera Pharmaceuticals Inc,117,693,810,19,43,6,36
XBIT,XBiotech Inc,628,178,806,19,42,33,9
COLM,Columbia Sportswear Co,164,642,806,19,42,9,34
TA,TravelCenters of America LLC,733,71,804,19,42,39,4
GLBL,TerraForm Global Inc,498,305,803,19,42,26,16
CPRT,Copart Inc,174,620,794,19,42,9,33
NSR,NeuStar Inc,463,329,792,19,42,24,17
GSM,Ferroglobe PLC,94,698,792,19,42,5,37
MTOR,Meritor Inc,402,389,791,19,42,21,20
SB,Safe Bulkers Inc,790,0,790,19,42,42,0
CTRL,Control4 Corp,602,187,789,19,42,32,10
CLLS,Cellectis SA,324,465,789,19,42,17,24
LSI,Life Storage Inc,462,326,788,19,41,24,17
NHTC,Natural Health Trends Corp,355,431,786,19,41,19,23
GBX,Greenbrier Cos Inc/The,442,343,785,19,41,23,18
GLOP,GasLog Partners LP,546,237,783,19,41,29,12
GNRC,Generac Holdings Inc,280,500,780,19,41,15,26
IFF,International Flavors & Fragrances Inc,231,549,780,19,41,12,29
RES,RPC Inc,62,711,773,19,41,3,37
RLGY,Realogy Holdings Corp,212,558,770,19,41,11,29
BCOR,Blucora Inc,194,575,769,19,40,10,30
LPLA,LPL Financial Holdings Inc,666,102,768,19,40,35,5
RDC,Rowan Cos Plc,286,475,761,19,40,15,25
CNNX,Cone Midstream Partners LP,389,364,753,19,40,20,19
ECHO,Echo Global Logistics Inc,353,398,751,19,40,19,21
RY,Royal Bank of Canada,231,520,751,19,40,12,27
CRR,CARBO Ceramics Inc,490,259,749,19,39,26,14
ABB,ABB Ltd,342,407,749,19,39,18,21
NPTN,NeoPhotonics Corp,527,220,747,19,39,28,12
APAM,Artisan Partners Asset Management Inc,549,197,746,19,39,29,10
BITA,Bitauto Holdings Ltd,362,384,746,19,39,19,20
REN,Resolute Energy Corp,626,118,744,19,39,33,6
FOX,Twenty-First Century Fox Inc,544,200,744,19,39,29,11
MPWR,Monolithic Power Systems Inc,274,470,744,19,39,14,25
WNC,Wabash National Corp,638,104,742,19,39,34,5
MPW,Medical Properties Trust Inc,377,363,740,19,39,20,19
IDT,IDT Corp,186,553,739,19,39,10,29
WWAV,WhiteWave Foods Co/The,421,316,737,19,39,22,17
ATEN,A10 Networks Inc,292,445,737,19,39,15,23
NVMI,Nova Measuring Instruments Ltd,705,29,734,19,39,37,2
CM,Canadian Imperial Bank of Commerce,125,606,731,19,38,7,32
ADNT,Adient PLC,406,323,729,19,38,21,17
GEO,GEO Group Inc/The,434,291,725,19,38,23,15
RS,Reliance Steel & Aluminum Co,471,253,724,19,38,25,13
HCI,HCI Group Inc,456,267,723,19,38,24,14
SID,Cia Siderurgica Nacional SA,691,30,721,19,38,36,2
TSRA,Xperi Corp,176,544,720,19,38,9,29
WWE,World Wrestling Entertainment Inc,134,585,719,19,38,7,31
USDP,USD Partners LP,312,400,712,19,37,16,21
ECPG,Encore Capital Group Inc,403,308,711,19,37,21,16
BLDR,Builders FirstSource Inc,680,29,709,19,37,36,2
ARI,Apollo Commercial Real Estate Finance Inc,555,154,709,19,37,29,8
BBD,Banco Bradesco SA,235,474,709,19,37,12,25
COGT,Cogint Inc,640,68,708,19,37,34,4
BLDP,Ballard Power Systems Inc,524,184,708,19,37,28,10
CNAT,Conatus Pharmaceuticals Inc,409,299,708,19,37,22,16
EMKR,EMCORE Corp,698,7,705,19,37,37,0
PLAY,Dave & Buster's Entertainment Inc,533,169,702,19,37,28,9
RST,Rosetta Stone Inc,170,532,702,19,37,9,28
TEP,Tallgrass Energy Partners LP,580,121,701,19,37,31,6
NEWR,New Relic Inc,199,501,700,19,37,10,26
OSUR,OraSure Technologies Inc,623,72,695,19,37,33,4
SOHU,Sohu.com Inc,634,59,693,19,36,33,3
CVLT,CommVault Systems Inc,196,496,692,19,36,10,26
USAC,USA Compression Partners LP,534,157,691,19,36,28,8
RDN,Radian Group Inc,488,203,691,19,36,26,11
LECO,Lincoln Electric Holdings Inc,241,449,690,19,36,13,24
STWD,Starwood Property Trust Inc,512,177,689,19,36,27,9
MAG,MAG Silver Corp,212,477,689,19,36,11,25
FIVN,Five9 Inc,404,283,687,19,36,21,15
ABMD,ABIOMED Inc,554,131,685,19,36,29,7
CRMD,CorMedix Inc,627,55,682,19,36,33,3
SBRA,Sabra Health Care REIT Inc,435,247,682,19,36,23,13
NGL,NGL Energy Partners LP,453,228,681,19,36,24,12
HPT,Hospitality Properties Trust,554,126,680,19,36,29,7
INXN,InterXion Holding NV,605,71,676,19,36,32,4
ACHC,Acadia Healthcare Co Inc,511,165,676,19,36,27,9
TTPH,Tetraphase Pharmaceuticals Inc,610,62,672,19,35,32,3
KRO,Kronos Worldwide Inc,557,114,671,19,35,29,6
CUBE,CubeSmart,393,275,668,19,35,21,14
ABCO,Advisory Board Co/The,323,344,667,19,35,17,18
HRI,Herc Holdings Inc,292,374,666,19,35,15,20
BGFV,Big 5 Sporting Goods Corp,255,411,666,19,35,13,22
UPLMQ,Ultra Petroleum Corp,664,1,665,19,35,35,0
CNI,Canadian National Railway Co,472,192,664,19,35,25,10
CORR,CorEnergy Infrastructure Trust Inc,655,6,661,19,35,34,0
CUR,Neuralstem Inc,426,233,659,19,35,22,12
WLK,Westlake Chemical Corp,291,368,659,19,35,15,19
CROX,Crocs Inc,368,288,656,19,35,19,15
TEL,TE Connectivity Ltd,286,369,655,19,34,15,19
BGC,General Cable Corp,489,163,652,19,34,26,9
CLB,Core Laboratories NV,456,194,650,19,34,24,10
VOYA,Voya Financial Inc,425,222,647,19,34,22,12
SBY,Silver Bay Realty Trust Corp,618,27,645,19,34,33,1
RYAM,Rayonier Advanced Materials Inc,168,476,644,19,34,9,25
LEG,Leggett & Platt Inc,365,278,643,19,34,19,15
LOPE,Grand Canyon Education Inc,76,566,642,19,34,4,30
TGTX,TG Therapeutics Inc,503,136,639,19,34,26,7
DM,Dominion Midstream Partners LP,567,71,638,19,34,30,4
MNTA,Momenta Pharmaceuticals Inc,526,111,637,19,34,28,6
DSL,DoubleLine Income Solutions Fund,425,212,637,19,34,22,11
BSM,Black Stone Minerals LP,350,286,636,19,33,18,15
WGO,Winnebago Industries Inc,290,344,634,19,33,15,18
ARA,American Renal Associates Holdings Inc,1,633,634,19,33,0,33
LLL,L3 Technologies Inc,269,361,630,19,33,14,19
CSTE,Caesarstone Ltd,222,407,629,19,33,12,21
BLCM,Bellicum Pharmaceuticals Inc,481,145,626,19,33,25,8
APD,Air Products & Chemicals Inc,262,363,625,19,33,14,19
NAVB,Navidea Biopharmaceuticals Inc,423,201,624,19,33,22,11
NOG,Northern Oil and Gas Inc,396,228,624,19,33,21,12
NYT,New York Times Co/The,251,372,623,19,33,13,20
NAVI,Navient Corp,224,399,623,19,33,12,21
AMPE,Ampio Pharmaceuticals Inc,504,118,622,19,33,27,6
XCO,EXCO Resources Inc,556,60,616,19,32,29,3
PEIX,Pacific Ethanol Inc,594,15,609,19,32,31,1
ARE,Alexandria Real Estate Equities Inc,205,403,608,19,32,11,21
VSI,Vitamin Shoppe Inc,43,565,608,19,32,2,30
UIS,Unisys Corp,512,93,605,19,32,27,5
CBL,CBL & Associates Properties Inc,174,431,605,19,32,9,23
DTEA,DavidsTea Inc,560,43,603,19,32,29,2
GLOG,GasLog Ltd,381,222,603,19,32,20,12
PRAH,PRA Health Sciences Inc,62,541,603,19,32,3,28
RFP,Resolute Forest Products Inc,592,10,602,19,32,31,1
PTX,Pernix Therapeutics Holdings Inc,535,66,601,19,32,28,3
RARE,Ultragenyx Pharmaceutical Inc,478,123,601,19,32,25,6
UBS,UBS Group AG,370,231,601,19,32,19,12
UCTT,Ultra Clean Holdings Inc,441,157,598,19,31,23,8
RACE,Ferrari NV,321,276,597,19,31,17,15
PRO,PROS Holdings Inc,421,175,596,19,31,22,9
SCMP,Sucampo Pharmaceuticals Inc,331,265,596,19,31,17,14
RDWR,Radware Ltd,533,59,592,19,31,28,3
CFG,Citizens Financial Group Inc,456,135,591,19,31,24,7
CEQP,Crestwood Equity Partners LP,449,142,591,19,31,24,7
ELY,Callaway Golf Co,449,141,590,19,31,24,7
VRA,Vera Bradley Inc,297,293,590,19,31,16,15
AMID,American Midstream Partners LP,444,143,587,19,31,23,8
TNP,Tsakos Energy Navigation Ltd,355,232,587,19,31,19,12
PNK,Pinnacle Entertainment Inc,573,12,585,19,31,30,1
MTL,Mechel PJSC,545,40,585,19,31,29,2
KN,Knowles Corp,249,335,584,19,31,13,18
JCOM,j2 Global Inc,224,359,583,19,31,12,19
CNMD,CONMED Corp,545,37,582,19,31,29,2
TNET,TriNet Group Inc,306,276,582,19,31,16,15
EXPD,Expeditors International of Washington Inc,295,287,582,19,31,16,15
VMI,Valmont Industries Inc,131,451,582,19,31,7,24
HDSN,Hudson Technologies Inc,300,280,580,19,31,16,15
CONN,Conn's Inc,263,317,580,19,31,14,17
TWOU,2U Inc,260,320,580,19,31,14,17
STRA,Strayer Education Inc,295,283,578,19,30,16,15
MSCC,Microsemi Corp,269,303,572,19,30,14,16
KPTI,Karyopharm Therapeutics Inc,350,221,571,19,30,18,12
EPM,Evolution Petroleum Corp,559,11,570,19,30,29,1
KEX,Kirby Corp,477,92,569,19,30,25,5
NSU,Nevsun Resources Ltd,318,251,569,19,30,17,13
OSIR,Osiris Therapeutics Inc,274,293,567,19,30,14,15
TSE,Trinseo SA,269,298,567,19,30,14,16
MATR,Mattersight Corp,0,565,565,19,30,0,30
BCC,Boise Cascade Co,350,212,562,19,30,18,11
KLIC,Kulicke & Soffa Industries Inc,489,69,558,19,29,26,4
MRCY,Mercury Systems Inc,534,23,557,19,29,28,1
GOV,Government Properties Income Trust,464,92,556,19,29,24,5
DVMT,Dell Technologies Inc Class V,526,28,554,19,29,28,1
DOV,Dover Corp,421,131,552,19,29,22,7
ARMK,Aramark,292,260,552,19,29,15,14
PFPT,Proofpoint Inc,310,240,550,19,29,16,13
ALV,Autoliv Inc,467,81,548,19,29,25,4
AAWW,Atlas Air Worldwide Holdings Inc,66,482,548,19,29,3,25
PDLI,PDL BioPharma Inc,444,102,546,19,29,23,5
RPD,Rapid7 Inc,372,174,546,19,29,20,9
INOV,Inovalon Holdings Inc,214,332,546,19,29,11,17
CSTM,Constellium NV,375,170,545,19,29,20,9
HRS,Harris Corp,494,50,544,19,29,26,3
KOS,Kosmos Energy Ltd,543,0,543,19,29,29,0
AGCO,AGCO Corp,177,365,542,19,29,9,19
APH,Amphenol Corp,514,26,540,19,28,27,1
UNM,Unum Group,361,178,539,19,28,19,9
IRWD,Ironwood Pharmaceuticals Inc,392,146,538,19,28,21,8
SMCI,Super Micro Computer Inc,114,424,538,19,28,6,22
RIC,Richmont Mines Inc,367,170,537,19,28,19,9
QUIK,QuickLogic Corp,521,12,533,19,28,27,1
ARCO,Arcos Dorados Holdings Inc,457,76,533,19,28,24,4
GORO,Gold Resource Corp,358,175,533,19,28,19,9
VNO,Vornado Realty Trust,380,150,530,19,28,20,8
ZUMZ,Zumiez Inc,240,289,529,19,28,13,15
LBIO,Lion Biotechnologies Inc,106,423,529,19,28,6,22
DS,Drive Shack Inc,262,266,528,19,28,14,14
BJRI,BJ's Restaurants Inc,279,248,527,19,28,15,13
EGHT,8x8 Inc,370,154,524,19,28,19,8
SPH,Suburban Propane Partners LP,171,352,523,19,28,9,19
ACRX,AcelRx Pharmaceuticals Inc,260,262,522,19,27,14,14
EDU,New Oriental Education & Technology Group Inc,332,186,518,19,27,17,10
LXFT,Luxoft Holding Inc,90,427,517,19,27,5,22
LYV,Live Nation Entertainment Inc,398,115,513,19,27,21,6
FRGI,Fiesta Restaurant Group Inc,287,225,512,19,27,15,12
ACXM,Acxiom Corp,450,61,511,19,27,24,3
APU,AmeriGas Partners LP,327,184,511,19,27,17,10
AAU,Almaden Minerals Ltd,492,15,507,19,27,26,1
L,Loews Corp,278,226,504,19,27,15,12
SCG,SCANA Corp,389,113,502,19,26,20,6
ROYT,Pacific Coast Oil Trust,496,5,501,19,26,26,0
BC,Brunswick Corp/DE,367,133,500,19,26,19,7
LW,Lamb Weston Holdings Inc,500,0,500,19,26,26,0
TYL,Tyler Technologies Inc,329,169,498,19,26,17,9
ARWR,Arrowhead Pharmaceuticals Inc,431,66,497,19,26,23,3
KRA,Kraton Corp,198,299,497,19,26,10,16
SD,SandRidge Energy Inc,459,37,496,19,26,24,2
SRE,Sempra Energy,436,60,496,19,26,23,3
IOC,InterOil Corp,324,170,494,19,26,17,9
DDC,Dominion Diamond Corp,452,40,492,19,26,24,2
GNCMA,General Communication Inc,301,190,491,19,26,16,10
AAV,Advantage Oil & Gas Ltd,285,206,491,19,26,15,11
CMCM,Cheetah Mobile Inc,329,159,488,19,26,17,8
PBCT,People's United Financial Inc,325,163,488,19,26,17,9
VDSI,VASCO Data Security International Inc,355,132,487,19,26,19,7
VER,VEREIT Inc,256,231,487,19,26,13,12
TCO,Taubman Centers Inc,78,402,480,19,25,4,21
BNS,Bank of Nova Scotia/The,405,74,479,19,25,21,4
GV,Goldfield Corp/The,451,27,478,19,25,24,1
MKC,McCormick & Co Inc/MD,369,109,478,19,25,19,6
MCRN,Milacron Holdings Corp,168,310,478,19,25,9,16
WAC,Walter Investment Management Corp,326,149,475,19,25,17,8
SPHS,Sophiris Bio Inc,439,35,474,19,25,23,2
LLNW,Limelight Networks Inc,255,217,472,19,25,13,11
WES,Western Gas Partners LP,451,20,471,19,25,24,1
KOF,Coca-Cola Femsa SAB de CV,12,459,471,19,25,1,24
FCN,FTI Consulting Inc,0,471,471,19,25,0,25
AGU,Agrium Inc,264,206,470,19,25,14,11
LOGI,Logitech International SA,371,98,469,19,25,20,5
AMAG,AMAG Pharmaceuticals Inc,285,183,468,19,25,15,10
NWBO,Northwest Biotherapeutics Inc,466,1,467,19,25,25,0
RRD,RR Donnelley & Sons Co,299,168,467,19,25,16,9
OII,Oceaneering International Inc,431,35,466,19,25,23,2
ANIP,ANI Pharmaceuticals Inc,216,250,466,19,25,11,13
QLYS,Qualys Inc,151,315,466,19,25,8,17
BIP,Brookfield Infrastructure Partners LP,380,85,465,19,24,20,4
HRTX,Heron Therapeutics Inc,327,137,464,19,24,17,7
LFGR,Leaf Group Ltd,37,427,464,19,24,2,22
WBAI,500.com Ltd,30,432,462,19,24,2,23
ATHM,Autohome Inc,179,282,461,19,24,9,15
BRCD,Brocade Communications Systems Inc,216,244,460,19,24,11,13
NWSA,News Corp,167,293,460,19,24,9,15
CCMP,Cabot Microelectronics Corp,152,308,460,19,24,8,16
ELGX,Endologix Inc,422,37,459,19,24,22,2
SANM,Sanmina Corp,389,70,459,19,24,20,4
AKG,Asanko Gold Inc,242,216,458,19,24,13,11
VCYT,Veracyte Inc,457,0,457,19,24,24,0
JLL,Jones Lang LaSalle Inc,264,192,456,19,24,14,10
SAP,SAP SE,232,224,456,19,24,12,12
NLS,Nautilus Inc,131,325,456,19,24,7,17
ORBK,Orbotech Ltd,379,76,455,19,24,20,4
DKL,Delek Logistics Partners LP,361,94,455,19,24,19,5
SIMO,Silicon Motion Technology Corp,307,148,455,19,24,16,8
SQM,Sociedad Quimica y Minera de Chile SA,76,377,453,19,24,4,20
TX,Ternium SA,352,98,450,19,24,19,5
GCI,Gannett Co Inc,412,37,449,19,24,22,2
CMC,Commercial Metals Co,415,33,448,19,24,22,2
SPAR,Spartan Motors Inc,387,61,448,19,24,20,3
AMC,AMC Entertainment Holdings Inc,142,305,447,19,24,7,16
EBIO,Eleven Biotherapeutics Inc,434,11,445,19,23,23,1
IRDM,Iridium Communications Inc,202,243,445,19,23,11,13
MDP,Meredith Corp,437,7,444,19,23,23,0
AREX,Approach Resources Inc,302,141,443,19,23,16,7
PACW,PacWest Bancorp,435,6,441,19,23,23,0
WLB,Westmoreland Coal Co,345,95,440,19,23,18,5
SCHN,Schnitzer Steel Industries Inc,385,53,438,19,23,20,3
ITT,ITT Inc,340,98,438,19,23,18,5
LAMR,Lamar Advertising Co,208,230,438,19,23,11,12
TRMB,Trimble Inc,233,203,436,19,23,12,11
PEG,Public Service Enterprise Group Inc,344,89,433,19,23,18,5
NTRI,Nutrisystem Inc,258,173,431,19,23,14,9
EHTH,eHealth Inc,248,183,431,19,23,13,10
CALX,Calix Inc,415,15,430,19,23,22,1
