Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
CXW,CoreCivic Inc,"2,273","1,031","3,304",23,144,99,45
AERI,Aerie Pharmaceuticals Inc,"2,334",969,"3,303",23,144,101,42
MAS,Masco Corp,"1,485","1,792","3,277",23,142,65,78
CC,Chemours Co/The,"2,340",934,"3,274",23,142,102,41
BXMT,Blackstone Mortgage Trust Inc,"2,767",494,"3,261",23,142,120,21
BREW,Craft Brew Alliance Inc,"2,246","1,011","3,257",23,142,98,44
DRI,Darden Restaurants Inc,"1,812","1,445","3,257",23,142,79,63
SAGE,Sage Therapeutics Inc,"1,375","1,855","3,230",23,140,60,81
FDC,First Data Corp,981,"2,234","3,215",23,140,43,97
CAH,Cardinal Health Inc,"2,367",834,"3,201",23,139,103,36
CAG,Conagra Brands Inc,"2,228",933,"3,161",23,137,97,41
MSI,Motorola Solutions Inc,"1,029","2,102","3,131",23,136,45,91
MVIS,MicroVision Inc,"3,071",49,"3,120",23,136,134,2
IXYS,IXYS Corp,42,"3,062","3,104",23,135,2,133
LXRX,Lexicon Pharmaceuticals Inc,"1,598","1,482","3,080",23,134,69,64
WPG,Washington Prime Group Inc,"1,009","2,059","3,068",23,133,44,90
QVCA,Liberty Interactive Corp QVC Group,"2,634",431,"3,065",23,133,115,19
ERF,Enerplus Corp,"1,837","1,227","3,064",23,133,80,53
PSEC,Prospect Capital Corp,"1,368","1,683","3,051",23,133,59,73
HDS,HD Supply Holdings Inc,"1,477","1,573","3,050",23,133,64,68
SGMO,Sangamo Therapeutics Inc,934,"2,109","3,043",23,132,41,92
STRP,Straight Path Communications Inc,"1,998","1,027","3,025",23,132,87,45
IBN,ICICI Bank Ltd,"1,858","1,163","3,021",23,131,81,51
GERN,Geron Corp,"2,255",764,"3,019",23,131,98,33
EXPR,Express Inc,"2,211",803,"3,014",23,131,96,35
TAL,TAL Education Group,"1,014","1,972","2,986",23,130,44,86
CONE,CyrusOne Inc,726,"2,260","2,986",23,130,32,98
AKRX,Akorn Inc,"2,414",567,"2,981",23,130,105,25
ODP,Office Depot Inc,"1,988",992,"2,980",23,130,86,43
NUAN,Nuance Communications Inc,"2,525",450,"2,975",23,129,110,20
HQY,HealthEquity Inc,"1,031","1,943","2,974",23,129,45,84
HBM,Hudbay Minerals Inc,396,"2,543","2,939",23,128,17,111
JACK,Jack in the Box Inc,"1,811","1,127","2,938",23,128,79,49
DDS,Dillard's Inc,"1,060","1,866","2,926",23,127,46,81
NYLD,NRG Yield Inc,"1,752","1,166","2,918",23,127,76,51
FDS,FactSet Research Systems Inc,357,"2,560","2,917",23,127,16,111
CI,Cigna Corp,"2,488",423,"2,911",23,127,108,18
OKE,ONEOK Inc,"1,375","1,531","2,906",23,126,60,67
HMY,Harmony Gold Mining Co Ltd,"2,512",385,"2,897",23,126,109,17
DVA,DaVita Inc,868,"2,018","2,886",23,125,38,88
EQIX,Equinix Inc,"1,199","1,683","2,882",23,125,52,73
CLNE,Clean Energy Fuels Corp,"1,897",980,"2,877",23,125,82,43
SYY,Sysco Corp,"2,315",552,"2,867",23,125,101,24
ARNA,Arena Pharmaceuticals Inc,"2,784",82,"2,866",23,125,121,4
NUS,Nu Skin Enterprises Inc,513,"2,340","2,853",23,124,22,102
STNG,Scorpio Tankers Inc,776,"2,069","2,845",23,124,34,90
WIN,Windstream Holdings Inc,"1,299","1,541","2,840",23,123,56,67
RDUS,Radius Health Inc,"1,389","1,440","2,829",23,123,60,63
ITW,Illinois Tool Works Inc,"1,844",981,"2,825",23,123,80,43
CCI,Crown Castle International Corp,"1,764","1,059","2,823",23,123,77,46
MTDR,Matador Resources Co,"1,090","1,725","2,815",23,122,47,75
TOL,Toll Brothers Inc,"1,668","1,143","2,811",23,122,73,50
ADP,Automatic Data Processing Inc,"2,210",591,"2,801",23,122,96,26
AKAO,Achaogen Inc,"1,770","1,029","2,799",23,122,77,45
TGP,Teekay LNG Partners LP,780,"2,013","2,793",23,121,34,88
SEMG,SemGroup Corp,"2,432",346,"2,778",23,121,106,15
BYD,Boyd Gaming Corp,"1,629","1,143","2,772",23,121,71,50
PCRX,Pacira Pharmaceuticals Inc/DE,"1,728","1,033","2,761",23,120,75,45
LOCO,El Pollo Loco Holdings Inc,"1,073","1,687","2,760",23,120,47,73
FNV,Franco-Nevada Corp,"1,085","1,665","2,750",23,120,47,72
ZTS,Zoetis Inc,"2,287",452,"2,739",23,119,99,20
AIRM,Air Methods Corp,"1,843",892,"2,735",23,119,80,39
ORC,Orchid Island Capital Inc,743,"1,990","2,733",23,119,32,87
ACM,AECOM,843,"1,888","2,731",23,119,37,82
POST,Post Holdings Inc,"2,402",326,"2,728",23,119,104,14
ED,Consolidated Edison Inc,"1,061","1,659","2,720",23,118,46,72
LUK,Leucadia National Corp,"2,323",395,"2,718",23,118,101,17
IVZ,Invesco Ltd,"2,428",289,"2,717",23,118,106,13
IBKR,Interactive Brokers Group Inc,"1,131","1,583","2,714",23,118,49,69
JEC,Jacobs Engineering Group Inc,665,"2,044","2,709",23,118,29,89
DY,Dycom Industries Inc,"1,006","1,702","2,708",23,118,44,74
AVP,Avon Products Inc,"1,364","1,332","2,696",23,117,59,58
ENTG,Entegris Inc,"2,690",1,"2,691",23,117,117,0
CUR,Neuralstem Inc,"1,847",830,"2,677",23,116,80,36
CNCE,Concert Pharmaceuticals Inc,"1,338","1,339","2,677",23,116,58,58
SWIR,Sierra Wireless Inc,"2,332",332,"2,664",23,116,101,14
CLX,Clorox Co/The,"1,491","1,165","2,656",23,115,65,51
DSW,DSW Inc,"1,174","1,479","2,653",23,115,51,64
CYTR,CytRx Corp,"2,598",50,"2,648",23,115,113,2
CLNS,Colony NorthStar Inc,"1,439","1,202","2,641",23,115,63,52
HLT,Hilton Worldwide Holdings Inc,"1,003","1,611","2,614",23,114,44,70
KTOS,Kratos Defense & Security Solutions Inc,"2,076",530,"2,606",23,113,90,23
WGO,Winnebago Industries Inc,"1,887",717,"2,604",23,113,82,31
CHKP,Check Point Software Technologies Ltd,951,"1,648","2,599",23,113,41,72
ALR,Alere Inc,"1,581","1,014","2,595",23,113,69,44
HDB,HDFC Bank Ltd,"2,449",145,"2,594",23,113,106,6
PI,Impinj Inc,"1,772",820,"2,592",23,113,77,36
BBG,Bill Barrett Corp,"1,790",798,"2,588",23,113,78,35
FOMX,Foamix Pharmaceuticals Ltd,"2,008",577,"2,585",23,112,87,25
TMO,Thermo Fisher Scientific Inc,"1,390","1,192","2,582",23,112,60,52
AMBC,Ambac Financial Group Inc,"1,920",659,"2,579",23,112,83,29
TNDM,Tandem Diabetes Care Inc,77,"2,499","2,576",23,112,3,109
EAT,Brinker International Inc,"1,545","1,027","2,572",23,112,67,45
MPW,Medical Properties Trust Inc,"1,173","1,397","2,570",23,112,51,61
FELP,Foresight Energy LP,"2,230",328,"2,558",23,111,97,14
TSM,Taiwan Semiconductor Manufacturing Co Ltd,"1,856",694,"2,550",23,111,81,30
ALB,Albemarle Corp,"1,553",996,"2,549",23,111,68,43
NWL,Newell Brands Inc,"1,413","1,131","2,544",23,111,61,49
VRSN,VeriSign Inc,"1,550",992,"2,542",23,111,67,43
OHI,Omega Healthcare Investors Inc,879,"1,662","2,541",23,110,38,72
ERI,Eldorado Resorts Inc,"1,888",642,"2,530",23,110,82,28
COHR,Coherent Inc,"1,184","1,339","2,523",23,110,51,58
AFL,Aflac Inc,"1,628",887,"2,515",23,109,71,39
AWK,American Water Works Co Inc,887,"1,627","2,514",23,109,39,71
SSP,EW Scripps Co/The,"2,256",252,"2,508",23,109,98,11
WM,Waste Management Inc,"1,815",684,"2,499",23,109,79,30
REG,Regency Centers Corp,499,"1,997","2,496",23,109,22,87
BLK,BlackRock Inc,"1,344","1,151","2,495",23,108,58,50
OUT,Outfront Media Inc,720,"1,774","2,494",23,108,31,77
UEC,Uranium Energy Corp,"2,168",324,"2,492",23,108,94,14
LBTYA,Liberty Global PLC,"2,235",252,"2,487",23,108,97,11
STMP,Stamps.com Inc,"1,288","1,198","2,486",23,108,56,52
FH,FORM Holdings Corp,"2,480",0,"2,480",23,108,108,0
BDX,Becton Dickinson and Co,"1,467","1,012","2,479",23,108,64,44
NYCB,New York Community Bancorp Inc,"1,487",981,"2,468",23,107,65,43
SBAC,SBA Communications Corp,"1,692",769,"2,461",23,107,74,33
BANC,Banc of California Inc,"1,479",967,"2,446",23,106,64,42
YUMC,Yum China Holdings Inc,"1,870",575,"2,445",23,106,81,25
GOGO,Gogo Inc,"1,379","1,063","2,442",23,106,60,46
OREX,Orexigen Therapeutics Inc,"1,252","1,188","2,440",23,106,54,52
HAS,Hasbro Inc,"1,608",819,"2,427",23,106,70,36
NSR,NeuStar Inc,"1,975",449,"2,424",23,105,86,20
AXON,Axovant Sciences Ltd,"1,383","1,037","2,420",23,105,60,45
EXP,Eagle Materials Inc,792,"1,626","2,418",23,105,34,71
CALM,Cal-Maine Foods Inc,991,"1,425","2,416",23,105,43,62
MDRX,Allscripts Healthcare Solutions Inc,"1,785",614,"2,399",23,104,78,27
CLDX,Celldex Therapeutics Inc,"1,920",465,"2,385",23,104,83,20
AMCX,AMC Networks Inc,"2,295",81,"2,376",23,103,100,4
CPE,Callon Petroleum Co,"1,979",396,"2,375",23,103,86,17
ARLP,Alliance Resource Partners LP,"1,929",437,"2,366",23,103,84,19
SUPN,Supernus Pharmaceuticals Inc,"1,842",519,"2,361",23,103,80,23
MPLX,MPLX LP,789,"1,559","2,348",23,102,34,68
PAGP,Plains GP Holdings LP,"1,934",412,"2,346",23,102,84,18
TRV,Travelers Cos Inc/The,"1,898",424,"2,322",23,101,83,18
W,Wayfair Inc,"1,139","1,181","2,320",23,101,50,51
SVU,SUPERVALU Inc,"1,872",442,"2,314",23,101,81,19
AES,AES Corp/VA,"1,893",417,"2,310",23,100,82,18
CLD,Cloud Peak Energy Inc,"1,621",676,"2,297",23,100,70,29
HRL,Hormel Foods Corp,"1,049","1,247","2,296",23,100,46,54
CVRR,CVR Refining LP,"1,414",876,"2,290",23,100,61,38
GSM,Ferroglobe PLC,102,"2,184","2,286",23,99,4,95
RUBI,Rubicon Project Inc/The,742,"1,529","2,271",23,99,32,66
GTN,Gray Television Inc,"1,994",271,"2,265",23,98,87,12
CAVM,Cavium Inc,"1,951",312,"2,263",23,98,85,14
WETF,WisdomTree Investments Inc,"1,524",733,"2,257",23,98,66,32
SLAB,Silicon Laboratories Inc,408,"1,846","2,254",23,98,18,80
TDOC,Teladoc Inc,787,"1,454","2,241",23,97,34,63
PLX,Protalix BioTherapeutics Inc,"2,162",70,"2,232",23,97,94,3
WMGI,Wright Medical Group NV,"2,206",22,"2,228",23,97,96,1
QUIK,QuickLogic Corp,466,"1,762","2,228",23,97,20,77
HA,Hawaiian Holdings Inc,"1,387",837,"2,224",23,97,60,36
WBMD,WebMD Health Corp,"1,475",743,"2,218",23,96,64,32
TDC,Teradata Corp,"1,932",283,"2,215",23,96,84,12
KRO,Kronos Worldwide Inc,"1,732",481,"2,213",23,96,75,21
SQBG,Sequential Brands Group Inc,152,"2,060","2,212",23,96,7,90
CMRX,Chimerix Inc,"2,103",105,"2,208",23,96,91,5
TDW,Tidewater Inc,"1,290",914,"2,204",23,96,56,40
BGFV,Big 5 Sporting Goods Corp,508,"1,694","2,202",23,96,22,74
ALL,Allstate Corp/The,"1,501",673,"2,174",23,95,65,29
CIA,Citizens Inc/TX,256,"1,912","2,168",23,94,11,83
SHW,Sherwin-Williams Co/The,892,"1,274","2,166",23,94,39,55
KBR,KBR Inc,"1,871",281,"2,152",23,94,81,12
TAP,Molson Coors Brewing Co,"1,126","1,026","2,152",23,94,49,45
UNXL,Uni-Pixel Inc,"2,137",12,"2,149",23,93,93,1
XBIT,XBiotech Inc,"1,675",474,"2,149",23,93,73,21
CBRL,Cracker Barrel Old Country Store Inc,680,"1,461","2,141",23,93,30,64
BEN,Franklin Resources Inc,"1,527",604,"2,131",23,93,66,26
PKG,Packaging Corp of America,"1,621",506,"2,127",23,92,70,22
SSW,Seaspan Corp,797,"1,310","2,107",23,92,35,57
MSCI,MSCI Inc,"1,692",407,"2,099",23,91,74,18
H,Hyatt Hotels Corp,"1,936",159,"2,095",23,91,84,7
PCAR,PACCAR Inc,"1,643",449,"2,092",23,91,71,20
GEO,GEO Group Inc/The,"1,548",533,"2,081",23,90,67,23
IDRA,Idera Pharmaceuticals Inc,"1,933",146,"2,079",23,90,84,6
ING,ING Groep NV,"1,131",948,"2,079",23,90,49,41
TRI,Thomson Reuters Corp,"1,881",186,"2,067",23,90,82,8
OZM,Och-Ziff Capital Management Group LLC,"1,436",624,"2,060",23,90,62,27
MUR,Murphy Oil Corp,"1,013","1,046","2,059",23,90,44,45
AER,AerCap Holdings NV,737,"1,322","2,059",23,90,32,57
TTWO,Take-Two Interactive Software Inc,"1,735",320,"2,055",23,89,75,14
DIN,DineEquity Inc,941,"1,114","2,055",23,89,41,48
MTZ,MasTec Inc,814,"1,239","2,053",23,89,35,54
BXP,Boston Properties Inc,"1,727",321,"2,048",23,89,75,14
CEO,CNOOC Ltd,459,"1,588","2,047",23,89,20,69
VSAR,Versartis Inc,"1,482",556,"2,038",23,89,64,24
AVY,Avery Dennison Corp,618,"1,420","2,038",23,89,27,62
HCP,HCP Inc,"1,458",579,"2,037",23,89,63,25
ICPT,Intercept Pharmaceuticals Inc,"1,417",614,"2,031",23,88,62,27
CRK,Comstock Resources Inc,499,"1,530","2,029",23,88,22,67
FRO,Frontline Ltd/Bermuda,"1,307",720,"2,027",23,88,57,31
ALNY,Alnylam Pharmaceuticals Inc,"1,359",662,"2,021",23,88,59,29
WUBA,58.com Inc,"1,774",243,"2,017",23,88,77,11
MGA,Magna International Inc,"1,479",536,"2,015",23,88,64,23
AEIS,Advanced Energy Industries Inc,"1,438",570,"2,008",23,87,63,25
CEMP,Cempra Inc,"1,046",959,"2,005",23,87,45,42
CTXS,Citrix Systems Inc,"1,285",718,"2,003",23,87,56,31
FN,Fabrinet,"1,067",936,"2,003",23,87,46,41
NTRI,Nutrisystem Inc,"1,402",592,"1,994",23,87,61,26
PBI,Pitney Bowes Inc,"1,314",673,"1,987",23,86,57,29
VIRT,Virtu Financial Inc,"1,712",274,"1,986",23,86,74,12
LNC,Lincoln National Corp,"1,069",917,"1,986",23,86,46,40
ARCH,Arch Coal Inc,"1,495",487,"1,982",23,86,65,21
MTH,Meritage Homes Corp,"1,515",465,"1,980",23,86,66,20
KNDI,Kandi Technologies Group Inc,596,"1,379","1,975",23,86,26,60
PE,Parsley Energy Inc,"1,246",724,"1,970",23,86,54,31
RFP,Resolute Forest Products Inc,"1,909",60,"1,969",23,86,83,3
LYG,Lloyds Banking Group PLC,"1,612",354,"1,966",23,85,70,15
ADMP,Adamis Pharmaceuticals Corp,"1,662",300,"1,962",23,85,72,13
DXCM,DexCom Inc,"1,433",527,"1,960",23,85,62,23
RDC,Rowan Cos Plc,"1,405",544,"1,949",23,85,61,24
GTT,GTT Communications Inc,"1,513",422,"1,935",23,84,66,18
GCO,Genesco Inc,704,"1,231","1,935",23,84,31,54
PZZA,Papa John's International Inc,"1,206",720,"1,926",23,84,52,31
ALGN,Align Technology Inc,953,971,"1,924",23,84,41,42
BSBR,Banco Santander Brasil SA,538,"1,371","1,909",23,83,23,60
NYMX,Nymox Pharmaceutical Corp,"1,498",409,"1,907",23,83,65,18
ZUMZ,Zumiez Inc,942,961,"1,903",23,83,41,42
SC,Santander Consumer USA Holdings Inc,138,"1,765","1,903",23,83,6,77
PDCE,PDC Energy Inc,"1,605",295,"1,900",23,83,70,13
FIG,Fortress Investment Group LLC,504,"1,394","1,898",23,83,22,61
HOLX,Hologic Inc,"1,345",552,"1,897",23,82,58,24
ACHN,Achillion Pharmaceuticals Inc,"1,499",390,"1,889",23,82,65,17
TCAP,Triangle Capital Corp,517,"1,371","1,888",23,82,22,60
OTIC,Otonomy Inc,"1,727",159,"1,886",23,82,75,7
CGNX,Cognex Corp,"1,411",458,"1,869",23,81,61,20
ADNT,Adient PLC,"1,331",537,"1,868",23,81,58,23
BOBE,Bob Evans Farms Inc/DE,"1,807",57,"1,864",23,81,79,2
GIMO,Gigamon Inc,989,872,"1,861",23,81,43,38
LE,Lands' End Inc,"1,392",465,"1,857",23,81,61,20
XEC,Cimarex Energy Co,966,886,"1,852",23,81,42,39
NVS,Novartis AG,"1,341",504,"1,845",23,80,58,22
IDTI,Integrated Device Technology Inc,601,"1,244","1,845",23,80,26,54
NPTN,NeoPhotonics Corp,"1,328",512,"1,840",23,80,58,22
GST,Gastar Exploration Inc,"1,768",66,"1,834",23,80,77,3
ANW,Aegean Marine Petroleum Network Inc,850,983,"1,833",23,80,37,43
PSA,Public Storage,642,"1,186","1,828",23,79,28,52
CTB,Cooper Tire & Rubber Co,"1,643",171,"1,814",23,79,71,7
PF,Pinnacle Foods Inc,"1,531",282,"1,813",23,79,67,12
BBVA,Banco Bilbao Vizcaya Argentaria SA,920,886,"1,806",23,79,40,39
EXK,Endeavour Silver Corp,"1,552",253,"1,805",23,78,67,11
ZBRA,Zebra Technologies Corp,"1,078",727,"1,805",23,78,47,32
CALL,magicJack VocalTec Ltd,"1,769",32,"1,801",23,78,77,1
PBF,PBF Energy Inc,973,822,"1,795",23,78,42,36
BITA,Bitauto Holdings Ltd,991,801,"1,792",23,78,43,35
CG,Carlyle Group LP/The,"1,188",602,"1,790",23,78,52,26
SAM,Boston Beer Co Inc/The,753,"1,033","1,786",23,78,33,45
JKS,JinkoSolar Holding Co Ltd,"1,057",728,"1,785",23,78,46,32
LCI,Lannett Co Inc,997,788,"1,785",23,78,43,34
BKS,Barnes & Noble Inc,899,872,"1,771",23,77,39,38
TEX,Terex Corp,688,"1,082","1,770",23,77,30,47
IPHI,Inphi Corp,"1,259",506,"1,765",23,77,55,22
TTPH,Tetraphase Pharmaceuticals Inc,"1,409",350,"1,759",23,76,61,15
CRAY,Cray Inc,"1,160",595,"1,755",23,76,50,26
PSO,Pearson PLC,669,"1,086","1,755",23,76,29,47
RDSB,Royal Dutch Shell,"1,035",715,"1,750",23,76,45,31
MELI,MercadoLibre Inc,"1,044",704,"1,748",23,76,45,31
HOV,Hovnanian Enterprises Inc,"1,443",304,"1,747",23,76,63,13
CYNO,Cynosure Inc,662,"1,081","1,743",23,76,29,47
IR,Ingersoll-Rand PLC,"1,536",203,"1,739",23,76,67,9
TRTN,Triton International Ltd/Bermuda,"1,498",240,"1,738",23,76,65,10
MTN,Vail Resorts Inc,948,789,"1,737",23,76,41,34
TROX,Tronox Ltd,"1,260",471,"1,731",23,75,55,20
AMRN,Amarin Corp PLC,"1,429",300,"1,729",23,75,62,13
EVC,Entravision Communications Corp,"1,550",177,"1,727",23,75,67,8
NVAX,Novavax Inc,"1,451",276,"1,727",23,75,63,12
SXC,SunCoke Energy Inc,"1,662",64,"1,726",23,75,72,3
PLD,Prologis Inc,"1,170",554,"1,724",23,75,51,24
AMX,America Movil SAB de CV,571,"1,137","1,708",23,74,25,49
AN,AutoNation Inc,463,"1,243","1,706",23,74,20,54
SODA,SodaStream International Ltd,"1,276",426,"1,702",23,74,55,19
LSCC,Lattice Semiconductor Corp,"1,672",28,"1,700",23,74,73,1
CBL,CBL & Associates Properties Inc,447,"1,246","1,693",23,74,19,54
IMPV,Imperva Inc,"1,541",150,"1,691",23,74,67,7
GNCMA,General Communication Inc,"1,567",117,"1,684",23,73,68,5
WWE,World Wrestling Entertainment Inc,897,786,"1,683",23,73,39,34
SYK,Stryker Corp,"1,226",451,"1,677",23,73,53,20
ALRM,Alarm.com Holdings Inc,509,"1,167","1,676",23,73,22,51
CALX,Calix Inc,"1,617",50,"1,667",23,72,70,2
GDDY,GoDaddy Inc,458,"1,207","1,665",23,72,20,52
BVN,Cia de Minas Buenaventura SAA,335,"1,329","1,664",23,72,15,58
NSM,Nationstar Mortgage Holdings Inc,97,"1,567","1,664",23,72,4,68
SPA,Sparton Corp,"1,563",95,"1,658",23,72,68,4
RRD,RR Donnelley & Sons Co,854,803,"1,657",23,72,37,35
BUFF,Blue Buffalo Pet Products Inc,683,974,"1,657",23,72,30,42
BNS,Bank of Nova Scotia/The,"1,425",220,"1,645",23,72,62,10
PEGI,Pattern Energy Group Inc,722,923,"1,645",23,72,31,40
RPRX,Repros Therapeutics Inc,"1,641",0,"1,641",23,71,71,0
BEAT,BioTelemetry Inc,"1,253",383,"1,636",23,71,54,17
MCO,Moody's Corp,763,871,"1,634",23,71,33,38
NCLH,Norwegian Cruise Line Holdings Ltd,"1,180",453,"1,633",23,71,51,20
MXWL,Maxwell Technologies Inc,571,"1,062","1,633",23,71,25,46
NDAQ,Nasdaq Inc,"1,321",309,"1,630",23,71,57,13
AHP,Ashford Hospitality Prime Inc,"1,231",398,"1,629",23,71,54,17
HOS,Hornbeck Offshore Services Inc,"1,287",340,"1,627",23,71,56,15
PFG,Principal Financial Group Inc,"1,572",51,"1,623",23,71,68,2
BPL,Buckeye Partners LP,616,"1,006","1,622",23,71,27,44
GOOS,Canada Goose Holdings Inc,"1,356",259,"1,615",5,323,271,52
IPXL,Impax Laboratories Inc,"1,440",174,"1,614",23,70,63,8
BETR,Amplify Snack Brands Inc,192,"1,419","1,611",23,70,8,62
TRVG,Trivago NV,800,808,"1,608",23,70,35,35
KPTI,Karyopharm Therapeutics Inc,"1,221",386,"1,607",23,70,53,17
PTEN,Patterson-UTI Energy Inc,"1,129",473,"1,602",23,70,49,21
MIDD,Middleby Corp/The,"1,125",471,"1,596",23,69,49,20
GEL,Genesis Energy LP,"1,127",464,"1,591",23,69,49,20
ERJ,Embraer SA,"1,462",126,"1,588",23,69,64,5
FMI,Foundation Medicine Inc,"1,103",485,"1,588",23,69,48,21
IDT,IDT Corp,255,"1,332","1,587",23,69,11,58
RRR,Red Rock Resorts Inc,97,"1,489","1,586",23,69,4,65
DKL,Delek Logistics Partners LP,545,"1,036","1,581",23,69,24,45
EBIX,Ebix Inc,"1,118",461,"1,579",23,69,49,20
CUBE,CubeSmart,592,983,"1,575",23,68,26,43
ARTX,Arotech Corp,"1,343",224,"1,567",23,68,58,10
WCG,WellCare Health Plans Inc,"1,108",459,"1,567",23,68,48,20
WIX,Wix.com Ltd,"1,319",246,"1,565",23,68,57,11
OA,Orbital ATK Inc,381,"1,180","1,561",23,68,17,51
PWR,Quanta Services Inc,792,766,"1,558",23,68,34,33
SFL,Ship Finance International Ltd,"1,140",417,"1,557",23,68,50,18
SWK,Stanley Black & Decker Inc,652,905,"1,557",23,68,28,39
AYI,Acuity Brands Inc,753,802,"1,555",23,68,33,35
GLUU,Glu Mobile Inc,"1,420",134,"1,554",23,68,62,6
IPI,Intrepid Potash Inc,"1,218",332,"1,550",23,67,53,14
OKS,ONEOK Partners LP,"1,434",114,"1,548",23,67,62,5
CSOD,Cornerstone OnDemand Inc,844,704,"1,548",23,67,37,31
CCE,Coca-Cola European Partners PLC,"1,215",332,"1,547",23,67,53,14
BCE,BCE Inc,"1,195",351,"1,546",23,67,52,15
CLFD,Clearfield Inc,"1,545",0,"1,545",23,67,67,0
TROW,T Rowe Price Group Inc,"1,032",510,"1,542",23,67,45,22
TGNA,TEGNA Inc,"1,500",41,"1,541",23,67,65,2
EEP,Enbridge Energy Partners LP,468,"1,065","1,533",23,67,20,46
INVN,InvenSense Inc,869,663,"1,532",23,67,38,29
DISCA,Discovery Communications Inc,"1,010",519,"1,529",23,66,44,23
TK,Teekay Corp,572,955,"1,527",23,66,25,42
AMKR,Amkor Technology Inc,"1,449",77,"1,526",23,66,63,3
AMN,AMN Healthcare Services Inc,"1,255",270,"1,525",23,66,55,12
ITCI,Intra-Cellular Therapies Inc,"1,049",475,"1,524",23,66,46,21
CXRX,Concordia International Corp,397,"1,127","1,524",23,66,17,49
OZRK,Bank of the Ozarks Inc,"1,122",398,"1,520",23,66,49,17
BLCM,Bellicum Pharmaceuticals Inc,"1,217",301,"1,518",23,66,53,13
LKSD,LSC Communications Inc,315,"1,203","1,518",23,66,14,52
BTE,Baytex Energy Corp,"1,376",140,"1,516",23,66,60,6
SNCR,Synchronoss Technologies Inc,395,"1,118","1,513",23,66,17,49
DGX,Quest Diagnostics Inc,"1,444",66,"1,510",23,66,63,3
MASI,Masimo Corp,816,680,"1,496",23,65,35,30
SSNI,Silver Spring Networks Inc,339,"1,154","1,493",23,65,15,50
ORLY,O'Reilly Automotive Inc,548,939,"1,487",23,65,24,41
AZPN,Aspen Technology Inc,"1,024",462,"1,486",23,65,45,20
HLX,Helix Energy Solutions Group Inc,"1,240",235,"1,475",23,64,54,10
ECL,Ecolab Inc,"1,138",337,"1,475",23,64,49,15
IMGN,ImmunoGen Inc,834,637,"1,471",23,64,36,28
KRNY,Kearny Financial Corp/MD,"1,470",0,"1,470",23,64,64,0
SNI,Scripps Networks Interactive Inc,"1,345",124,"1,469",23,64,58,5
CPA,Copa Holdings SA,"1,149",320,"1,469",23,64,50,14
VSAT,ViaSat Inc,103,"1,362","1,465",23,64,4,59
TAHO,Tahoe Resources Inc,462,"1,001","1,463",23,64,20,44
PFPT,Proofpoint Inc,874,588,"1,462",23,64,38,26
BMA,Banco Macro SA,"1,224",227,"1,451",23,63,53,10
CPSS,Consumer Portfolio Services Inc,571,878,"1,449",23,63,25,38
PAYC,Paycom Software Inc,784,663,"1,447",23,63,34,29
CQP,Cheniere Energy Partners LP,738,709,"1,447",23,63,32,31
RARE,Ultragenyx Pharmaceutical Inc,943,501,"1,444",23,63,41,22
VTR,Ventas Inc,846,598,"1,444",23,63,37,26
OLN,Olin Corp,"1,068",373,"1,441",23,63,46,16
BAX,Baxter International Inc,"1,129",307,"1,436",23,62,49,13
BRFS,BRF SA,"1,046",390,"1,436",23,62,45,17
GLBL,TerraForm Global Inc,"1,417",12,"1,429",23,62,62,1
HABT,Habit Restaurants Inc/The,972,454,"1,426",23,62,42,20
IEP,Icahn Enterprises LP,523,901,"1,424",23,62,23,39
GPL,Great Panther Silver Ltd,"1,123",296,"1,419",23,62,49,13
TER,Teradyne Inc,"1,115",304,"1,419",23,62,48,13
AQXP,Aquinox Pharmaceuticals Inc,133,"1,282","1,415",23,62,6,56
SEE,Sealed Air Corp,556,851,"1,407",23,61,24,37
CB,Chubb Ltd,971,429,"1,400",23,61,42,19
PPHM,Peregrine Pharmaceuticals Inc,"1,326",70,"1,396",23,61,58,3
IRBT,iRobot Corp,813,581,"1,394",23,61,35,25
INGN,Inogen Inc,743,649,"1,392",23,61,32,28
RTRX,Retrophin Inc,"1,253",131,"1,384",23,60,54,6
TM,Toyota Motor Corp,966,415,"1,381",23,60,42,18
LN,LINE Corp,"1,257",121,"1,378",23,60,55,5
TCO,Taubman Centers Inc,24,"1,351","1,375",23,60,1,59
MSCC,Microsemi Corp,294,"1,080","1,374",23,60,13,47
PENN,Penn National Gaming Inc,"1,250",122,"1,372",23,60,54,5
JASO,JA Solar Holdings Co Ltd,"1,165",204,"1,369",23,60,51,9
SCG,SCANA Corp,"1,191",175,"1,366",23,59,52,8
RSO,Resource Capital Corp,718,647,"1,365",23,59,31,28
KIM,Kimco Realty Corp,194,"1,170","1,364",23,59,8,51
OLLI,Ollie's Bargain Outlet Holdings Inc,679,684,"1,363",23,59,30,30
CPRX,Catalyst Pharmaceuticals Inc,"1,351",9,"1,360",23,59,59,0
LSI,Life Storage Inc,307,"1,048","1,355",23,59,13,46
RSPP,RSP Permian Inc,"1,137",217,"1,354",23,59,49,9
APD,Air Products & Chemicals Inc,551,796,"1,347",23,59,24,35
TSS,Total System Services Inc,"1,347",0,"1,347",23,59,59,0
INAP,Internap Corp,"1,280",65,"1,345",23,58,56,3
GALT,Galectin Therapeutics Inc,"1,077",266,"1,343",23,58,47,12
