Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
CCS,Century Communities Inc,"1,614",0,"1,614",21,77,77,0
GEL,Genesis Energy LP,"1,176",437,"1,613",21,77,56,21
NS,NuStar Energy LP,796,815,"1,611",21,77,38,39
CSOD,Cornerstone OnDemand Inc,834,772,"1,606",21,76,40,37
MLM,Martin Marietta Materials Inc,907,690,"1,597",21,76,43,33
ESPR,Esperion Therapeutics Inc,"1,160",435,"1,595",21,76,55,21
AUPH,Aurinia Pharmaceuticals Inc,"1,083",511,"1,594",21,76,52,24
AERI,Aerie Pharmaceuticals Inc,"1,037",556,"1,593",21,76,49,26
KL,Kirkland Lake Gold Ltd,"1,523",69,"1,592",21,76,73,3
SPGI,S&P Global Inc,786,805,"1,591",21,76,37,38
NYMX,Nymox Pharmaceutical Corp,293,"1,297","1,590",21,76,14,62
CALM,Cal-Maine Foods Inc,996,586,"1,582",21,75,47,28
VRTV,Veritiv Corp,814,765,"1,579",21,75,39,36
WWD,Woodward Inc,"1,551",28,"1,579",21,75,74,1
HCN,Welltower Inc,595,974,"1,569",21,75,28,46
TREE,LendingTree Inc,719,842,"1,561",21,74,34,40
TOO,Teekay Offshore Partners LP,"1,029",529,"1,558",21,74,49,25
ULTI,Ultimate Software Group Inc/The,482,"1,072","1,554",21,74,23,51
XL,XL Group Ltd,927,620,"1,547",21,74,44,30
RDUS,Radius Health Inc,851,690,"1,541",21,73,41,33
FRO,Frontline Ltd/Bermuda,862,672,"1,534",21,73,41,32
IEP,Icahn Enterprises LP,635,898,"1,533",21,73,30,43
LGIH,LGI Homes Inc,715,818,"1,533",21,73,34,39
IRM,Iron Mountain Inc,"1,203",329,"1,532",21,73,57,16
MIDD,Middleby Corp/The,592,937,"1,529",21,73,28,45
NVCR,Novocure Ltd,569,954,"1,523",21,73,27,45
SBAC,SBA Communications Corp,408,"1,115","1,523",21,73,19,53
ACTG,Acacia Research Corp,778,738,"1,516",21,72,37,35
MVO,MV Oil Trust,753,750,"1,503",21,72,36,36
ARCO,Arcos Dorados Holdings Inc,367,"1,129","1,496",21,71,17,54
BCC,Boise Cascade Co,869,627,"1,496",21,71,41,30
GOLF,Acushnet Holdings Corp,88,"1,407","1,495",21,71,4,67
LDOS,Leidos Holdings Inc,"1,338",153,"1,491",21,71,64,7
IPI,Intrepid Potash Inc,464,"1,013","1,477",21,70,22,48
ORAN,Orange SA,"1,427",50,"1,477",21,70,68,2
IRTC,iRhythm Technologies Inc,"1,013",461,"1,474",21,70,48,22
ASH,Ashland Global Holdings Inc,"1,143",327,"1,470",21,70,54,16
FGEN,FibroGen Inc,875,593,"1,468",21,70,42,28
ECYT,Endocyte Inc,538,928,"1,466",21,70,26,44
MKC,McCormick & Co Inc/MD,654,812,"1,466",21,70,31,39
ASML,ASML Holding NV,789,674,"1,463",21,70,38,32
CPRT,Copart Inc,"1,235",228,"1,463",21,70,59,11
DS,Drive Shack Inc,"1,316",143,"1,459",21,69,63,7
NUS,Nu Skin Enterprises Inc,"1,052",407,"1,459",21,69,50,19
TRQ,Turquoise Hill Resources Ltd,999,455,"1,454",21,69,48,22
CSTM,Constellium NV,"1,306",143,"1,449",21,69,62,7
OZM,Och-Ziff Capital Management Group LLC,"1,442",7,"1,449",21,69,69,0
CG,Carlyle Group LP/The,"1,248",199,"1,447",21,69,59,9
BRS,Bristow Group Inc,665,781,"1,446",21,69,32,37
KND,Kindred Healthcare Inc,903,539,"1,442",21,69,43,26
FORM,FormFactor Inc,"1,316",124,"1,440",21,69,63,6
OC,Owens Corning,"1,102",326,"1,428",21,68,52,16
BLCM,Bellicum Pharmaceuticals Inc,"1,213",208,"1,421",21,68,58,10
SBRA,Sabra Health Care REIT Inc,839,582,"1,421",21,68,40,28
CAF,Morgan Stanley China A Share Fund Inc,"1,348",70,"1,418",21,68,64,3
NYLD,NRG Yield Inc,"1,365",51,"1,416",21,67,65,2
CFG,Citizens Financial Group Inc,"1,332",83,"1,415",21,67,63,4
FDS,FactSet Research Systems Inc,"1,251",162,"1,413",21,67,60,8
MRTX,Mirati Therapeutics Inc,985,425,"1,410",21,67,47,20
ALKS,Alkermes PLC,764,643,"1,407",21,67,36,31
TEF,Telefonica SA,262,"1,145","1,407",21,67,12,55
LLL,L3 Technologies Inc,"1,054",349,"1,403",21,67,50,17
STOR,STORE Capital Corp,"1,169",234,"1,403",21,67,56,11
AER,AerCap Holdings NV,849,551,"1,400",21,67,40,26
GCO,Genesco Inc,644,749,"1,393",21,66,31,36
PRTY,Party City Holdco Inc,777,613,"1,390",21,66,37,29
NVRO,Nevro Corp,508,875,"1,383",21,66,24,42
OZRK,Bank of the Ozarks,"1,050",330,"1,380",21,66,50,16
IDRA,Idera Pharmaceuticals Inc,"1,278",91,"1,369",21,65,61,4
EPZM,Epizyme Inc,789,576,"1,365",21,65,38,27
FRAN,Francesca's Holdings Corp,482,880,"1,362",21,65,23,42
OKTA,Okta Inc,983,377,"1,360",21,65,47,18
NTGR,NETGEAR Inc,"1,102",253,"1,355",21,65,52,12
SITE,SiteOne Landscape Supply Inc,"1,073",277,"1,350",21,64,51,13
CLB,Core Laboratories NV,"1,134",213,"1,347",21,64,54,10
NTRS,Northern Trust Corp,863,476,"1,339",21,64,41,23
GDOT,Green Dot Corp,806,532,"1,338",21,64,38,25
INFI,Infinity Pharmaceuticals Inc,"1,312",25,"1,337",21,64,62,1
SFL,Ship Finance International Ltd,890,444,"1,334",21,64,42,21
AKAO,Achaogen Inc,798,533,"1,331",21,63,38,25
CTB,Cooper Tire & Rubber Co,819,512,"1,331",21,63,39,24
HIBB,Hibbett Sports Inc,"1,096",235,"1,331",21,63,52,11
OII,Oceaneering International Inc,964,366,"1,330",21,63,46,17
FIVN,Five9 Inc,342,979,"1,321",21,63,16,47
ADNT,Adient PLC,940,380,"1,320",21,63,45,18
CMRE,Costamare Inc,"1,245",72,"1,317",21,63,59,3
CNCE,Concert Pharmaceuticals Inc,"1,269",44,"1,313",21,63,60,2
TD,Toronto-Dominion Bank/The,"1,189",124,"1,313",21,63,57,6
REN,Resolute Energy Corp,791,521,"1,312",21,62,38,25
EEP,Enbridge Energy Partners LP,781,529,"1,310",21,62,37,25
MKSI,MKS Instruments Inc,629,681,"1,310",21,62,30,32
UBS,UBS Group AG,"1,095",206,"1,301",21,62,52,10
BKU,BankUnited Inc,"1,269",31,"1,300",21,62,60,1
MFC,Manulife Financial Corp,"1,211",85,"1,296",21,62,58,4
MTSI,MACOM Technology Solutions Holdings Inc,653,634,"1,287",21,61,31,30
PPC,Pilgrim's Pride Corp,703,584,"1,287",21,61,33,28
SPPI,Spectrum Pharmaceuticals Inc,854,429,"1,283",21,61,41,20
ITCI,Intra-Cellular Therapies Inc,994,288,"1,282",21,61,47,14
PFG,Principal Financial Group Inc,"1,040",241,"1,281",21,61,50,11
TREX,Trex Co Inc,"1,072",201,"1,273",21,61,51,10
SAFM,Sanderson Farms Inc,930,342,"1,272",21,61,44,16
DCP,DCP Midstream LP,"1,224",45,"1,269",21,60,58,2
CIM,Chimera Investment Corp,860,399,"1,259",21,60,41,19
ATHN,athenahealth Inc,958,300,"1,258",21,60,46,14
DIN,DineEquity Inc,635,622,"1,257",21,60,30,30
COMM,CommScope Holding Co Inc,113,"1,141","1,254",21,60,5,54
NMM,Navios Maritime Partners LP,"1,129",117,"1,246",21,59,54,6
ACRX,AcelRx Pharmaceuticals Inc,896,348,"1,244",21,59,43,17
GNRC,Generac Holdings Inc,931,313,"1,244",21,59,44,15
SNPS,Synopsys Inc,710,534,"1,244",21,59,34,25
CXW,CoreCivic Inc,845,398,"1,243",21,59,40,19
SRCL,Stericycle Inc,612,631,"1,243",21,59,29,30
RSPP,RSP Permian Inc,"1,116",123,"1,239",21,59,53,6
CEO,CNOOC Ltd,898,334,"1,232",21,59,43,16
ONCE,Spark Therapeutics Inc,666,564,"1,230",21,59,32,27
DEPO,Depomed Inc,682,546,"1,228",21,58,32,26
BPT,BP Prudhoe Bay Royalty Trust,751,474,"1,225",21,58,36,23
HST,Host Hotels & Resorts Inc,927,295,"1,222",21,58,44,14
BEN,Franklin Resources Inc,691,529,"1,220",21,58,33,25
MNRO,Monro Inc,305,911,"1,216",21,58,15,43
RY,Royal Bank of Canada,659,549,"1,208",21,58,31,26
FPRX,Five Prime Therapeutics Inc,611,591,"1,202",21,57,29,28
RRR,Red Rock Resorts Inc,787,412,"1,199",21,57,37,20
ANFI,Amira Nature Foods Ltd,"1,078",117,"1,195",21,57,51,6
PTR,PetroChina Co Ltd,892,303,"1,195",21,57,42,14
FLXN,Flexion Therapeutics Inc,858,335,"1,193",21,57,41,16
SDLP,Seadrill Partners LLC,"1,174",19,"1,193",21,57,56,1
TXRH,Texas Roadhouse Inc,336,852,"1,188",21,57,16,41
ALV,Autoliv Inc,"1,107",80,"1,187",21,57,53,4
GGAL,Grupo Financiero Galicia SA,805,382,"1,187",21,57,38,18
ABMD,ABIOMED Inc,697,488,"1,185",21,56,33,23
QSR,Restaurant Brands International Inc,894,286,"1,180",21,56,43,14
FIS,Fidelity National Information Services Inc,488,689,"1,177",21,56,23,33
AON,Aon PLC,519,657,"1,176",21,56,25,31
AMSC,American Superconductor Corp,"1,115",59,"1,174",21,56,53,3
PRTK,Paratek Pharmaceuticals Inc,822,342,"1,164",21,55,39,16
DK,Delek US Holdings Inc,256,905,"1,161",21,55,12,43
AXGN,AxoGen Inc,996,164,"1,160",21,55,47,8
MC,Moelis & Co,997,157,"1,154",21,55,47,7
VRNS,Varonis Systems Inc,624,530,"1,154",21,55,30,25
KRNT,Kornit Digital Ltd,"1,041",112,"1,153",10,115,104,11
INFO,IHS Markit Ltd,280,870,"1,150",21,55,13,41
MDSO,Medidata Solutions Inc,429,720,"1,149",21,55,20,34
QURE,uniQure NV,615,534,"1,149",21,55,29,25
AEIS,Advanced Energy Industries Inc,571,576,"1,147",21,55,27,27
KAR,KAR Auction Services Inc,"1,147",0,"1,147",21,55,55,0
LH,Laboratory Corp of America Holdings,663,483,"1,146",21,55,32,23
LXRX,Lexicon Pharmaceuticals Inc,350,796,"1,146",21,55,17,38
OSK,Oshkosh Corp,978,168,"1,146",21,55,47,8
TAHO,Tahoe Resources Inc,805,336,"1,141",21,54,38,16
BAM,Brookfield Asset Management Inc,"1,055",84,"1,139",21,54,50,4
GMLP,Golar LNG Partners LP,644,495,"1,139",21,54,31,24
SRCI,SRC Energy Inc,735,404,"1,139",21,54,35,19
ARWR,Arrowhead Pharmaceuticals Inc,921,210,"1,131",21,54,44,10
IMAX,IMAX Corp,915,216,"1,131",21,54,44,10
AMG,Affiliated Managers Group Inc,493,635,"1,128",21,54,23,30
TS,Tenaris SA,674,450,"1,124",21,54,32,21
VOYA,Voya Financial Inc,492,632,"1,124",21,54,23,30
FANH,Fanhua Inc,893,229,"1,122",21,53,43,11
GIMO,Gigamon Inc,780,342,"1,122",21,53,37,16
AGI,Alamos Gold Inc,702,419,"1,121",21,53,33,20
MITK,Mitek Systems Inc,"1,024",95,"1,119",21,53,49,5
RLJ,RLJ Lodging Trust,150,969,"1,119",21,53,7,46
CLDX,Celldex Therapeutics Inc,785,333,"1,118",21,53,37,16
WWW,Wolverine World Wide Inc,39,"1,078","1,117",21,53,2,51
DVMT,Dell Technologies Inc Class V,967,148,"1,115",21,53,46,7
SLG,SL Green Realty Corp,"1,089",22,"1,111",21,53,52,1
BGFV,Big 5 Sporting Goods Corp,718,390,"1,108",21,53,34,19
BNFT,Benefitfocus Inc,331,775,"1,106",21,53,16,37
AWK,American Water Works Co Inc,909,194,"1,103",21,53,43,9
SYK,Stryker Corp,741,361,"1,102",21,52,35,17
TRN,Trinity Industries Inc,712,385,"1,097",21,52,34,18
VNDA,Vanda Pharmaceuticals Inc,296,801,"1,097",21,52,14,38
NVTA,Invitae Corp,720,373,"1,093",21,52,34,18
CSBK,Clifton Bancorp Inc,"1,044",46,"1,090",21,52,50,2
ELF,elf Beauty Inc,626,464,"1,090",21,52,30,22
STE,STERIS PLC,543,547,"1,090",21,52,26,26
CVI,CVR Energy Inc,555,533,"1,088",21,52,26,25
AAU,Almaden Minerals Ltd,944,139,"1,083",21,52,45,7
MFGP,Micro Focus International PLC,"1,019",64,"1,083",21,52,49,3
TVTY,Tivity Health Inc,356,727,"1,083",21,52,17,35
ZG,Zillow Group Inc,745,338,"1,083",21,52,35,16
HI,Hillenbrand Inc,"1,077",5,"1,082",21,52,51,0
PAG,Penske Automotive Group Inc,972,110,"1,082",21,52,46,5
ZBRA,Zebra Technologies Corp,583,498,"1,081",21,51,28,24
CQP,Cheniere Energy Partners LP,385,695,"1,080",21,51,18,33
WLK,Westlake Chemical Corp,519,560,"1,079",21,51,25,27
SFUN,Fang Holdings Ltd,"1,007",63,"1,070",21,51,48,3
VYGR,Voyager Therapeutics Inc,146,924,"1,070",21,51,7,44
ARRS,ARRIS International PLC,736,333,"1,069",21,51,35,16
XONE,ExOne Co/The,544,516,"1,060",21,50,26,25
HII,Huntington Ingalls Industries Inc,643,413,"1,056",21,50,31,20
PGR,Progressive Corp/The,863,193,"1,056",21,50,41,9
HMC,Honda Motor Co Ltd,"1,005",49,"1,054",21,50,48,2
EQR,Equity Residential,357,696,"1,053",21,50,17,33
MD,MEDNAX Inc,180,873,"1,053",21,50,9,42
SHW,Sherwin-Williams Co/The,532,518,"1,050",21,50,25,25
PODD,Insulet Corp,192,857,"1,049",21,50,9,41
CASY,Casey's General Stores Inc,218,830,"1,048",21,50,10,40
GLYC,GlycoMimetics Inc,885,159,"1,044",21,50,42,8
CRBP,Corbus Pharmaceuticals Holdings Inc,872,171,"1,043",21,50,42,8
VNOM,Viper Energy Partners LP,792,249,"1,041",21,50,38,12
TEL,TE Connectivity Ltd,778,261,"1,039",21,49,37,12
ENPH,Enphase Energy Inc,895,142,"1,037",21,49,43,7
LKSD,LSC Communications Inc,599,437,"1,036",21,49,29,21
THS,TreeHouse Foods Inc,639,397,"1,036",21,49,30,19
MPW,Medical Properties Trust Inc,760,273,"1,033",21,49,36,13
LUK,Leucadia National Corp,942,90,"1,032",21,49,45,4
PPG,PPG Industries Inc,784,246,"1,030",21,49,37,12
PLD,Prologis Inc,720,309,"1,029",21,49,34,15
VGR,Vector Group Ltd,818,211,"1,029",21,49,39,10
LAMR,Lamar Advertising Co,437,590,"1,027",21,49,21,28
KRG,Kite Realty Group Trust,"1,020",2,"1,022",21,49,49,0
JELD,JELD-WEN Holding Inc,266,755,"1,021",21,49,13,36
CPA,Copa Holdings SA,454,564,"1,018",21,48,22,27
UL,Unilever PLC,675,342,"1,017",21,48,32,16
MANT,ManTech International Corp/VA,939,77,"1,016",21,48,45,4
GWR,Genesee & Wyoming Inc,882,133,"1,015",21,48,42,6
EGRX,Eagle Pharmaceuticals Inc/DE,718,296,"1,014",21,48,34,14
FIG,Fortress Investment Group LLC,202,808,"1,010",21,48,10,38
ARLP,Alliance Resource Partners LP,705,303,"1,008",21,48,34,14
EGBN,Eagle Bancorp Inc,106,896,"1,002",21,48,5,43
MX,MagnaChip Semiconductor Corp,949,53,"1,002",21,48,45,3
TA,TravelCenters of America LLC,712,289,"1,001",21,48,34,14
EXR,Extra Space Storage Inc,453,547,"1,000",21,48,22,26
APH,Amphenol Corp,932,67,999,21,48,44,3
JEC,Jacobs Engineering Group Inc,610,387,997,21,47,29,18
LNCE,Snyder's-Lance Inc,905,90,995,21,47,43,4
MTL,Mechel PJSC,948,46,994,21,47,45,2
GBX,Greenbrier Cos Inc/The,605,386,991,21,47,29,18
BLDR,Builders FirstSource Inc,837,151,988,21,47,40,7
SONC,Sonic Corp,380,608,988,21,47,18,29
LBTYA,Liberty Global PLC,629,354,983,21,47,30,17
BGNE,BeiGene Ltd,379,603,982,21,47,18,29
CECO,Career Education Corp,186,793,979,21,47,9,38
MCO,Moody's Corp,447,527,974,21,46,21,25
TEP,Tallgrass Energy Partners LP,716,250,966,21,46,34,12
KBAL,Kimball International Inc,294,671,965,21,46,14,32
CRI,Carter's Inc,218,746,964,21,46,10,36
VSH,Vishay Intertechnology Inc,615,349,964,21,46,29,17
NTCT,NetScout Systems Inc,961,2,963,21,46,46,0
FRPT,Freshpet Inc,290,670,960,21,46,14,32
BEAT,BioTelemetry Inc,698,259,957,21,46,33,12
SAP,SAP SE,299,658,957,21,46,14,31
UN,Unilever NV,455,501,956,21,46,22,24
GPK,Graphic Packaging Holding Co,948,5,953,21,45,45,0
BTE,Baytex Energy Corp,949,2,951,21,45,45,0
ANW,Aegean Marine Petroleum Network Inc,344,605,949,21,45,16,29
BGCP,BGC Partners Inc,628,320,948,21,45,30,15
TCX,Tucows Inc,258,688,946,21,45,12,33
WTR,Aqua America Inc,904,42,946,21,45,43,2
RUBI,Rubicon Project Inc/The,917,27,944,21,45,44,1
ACHC,Acadia Healthcare Co Inc,661,280,941,21,45,31,13
BCRX,BioCryst Pharmaceuticals Inc,833,108,941,21,45,40,5
IMPV,Imperva Inc,399,540,939,21,45,19,26
QD,Qudian Inc,509,429,938,1,938,509,429
HEES,H&E Equipment Services Inc,760,175,935,21,45,36,8
EXK,Endeavour Silver Corp,662,272,934,21,44,32,13
NHTC,Natural Health Trends Corp,164,770,934,21,44,8,37
OCUL,Ocular Therapeutix Inc,546,387,933,21,44,26,18
CRK,Comstock Resources Inc,640,292,932,21,44,30,14
SPAR,Spartan Motors Inc,897,33,930,21,44,43,2
QIWI,QIWI plc,675,251,926,21,44,32,12
AVID,Avid Technology Inc,763,158,921,21,44,36,8
APTI,Apptio Inc,859,61,920,21,44,41,3
ACXM,Acxiom Corp,828,90,918,21,44,39,4
HK,Halcon Resources Corp,894,23,917,21,44,43,1
MSCC,Microsemi Corp,267,650,917,21,44,13,31
SUPN,Supernus Pharmaceuticals Inc,663,254,917,21,44,32,12
HBM,Hudbay Minerals Inc,731,181,912,21,43,35,9
ENLC,EnLink Midstream LLC,900,11,911,21,43,43,1
CALX,Calix Inc,879,31,910,21,43,42,1
CDNS,Cadence Design Systems Inc,781,124,905,21,43,37,6
FLIR,FLIR Systems Inc,626,279,905,21,43,30,13
MMC,Marsh & McLennan Cos Inc,745,157,902,21,43,35,7
ARAY,Accuray Inc,688,213,901,21,43,33,10
BV,Bazaarvoice Inc,839,60,899,21,43,40,3
TWOU,2U Inc,613,282,895,21,43,29,13
UPL,Ultra Petroleum Corp,417,478,895,21,43,20,23
SNBR,Sleep Number Corp,635,256,891,21,42,30,12
CENX,Century Aluminum Co,527,359,886,21,42,25,17
KMT,Kennametal Inc,819,65,884,21,42,39,3
COHU,Cohu Inc,493,390,883,21,42,23,19
FISV,Fiserv Inc,694,188,882,21,42,33,9
GPRE,Green Plains Inc,651,231,882,21,42,31,11
PSA,Public Storage,291,590,881,21,42,14,28
ECL,Ecolab Inc,601,275,876,21,42,29,13
RGNX,REGENXBIO Inc,393,483,876,21,42,19,23
ATHX,Athersys Inc,811,63,874,21,42,39,3
GPI,Group 1 Automotive Inc,830,41,871,21,41,40,2
OMF,OneMain Holdings Inc,621,247,868,21,41,30,12
CHD,Church & Dwight Co Inc,406,461,867,21,41,19,22
BNS,Bank of Nova Scotia/The,447,419,866,21,41,21,20
SBGL,Sibanye Gold Ltd,570,296,866,21,41,27,14
CIG,Cia Energetica de Minas Gerais,770,95,865,21,41,37,5
TPH,TRI Pointe Group Inc,749,116,865,21,41,36,6
INO,Inovio Pharmaceuticals Inc,636,226,862,21,41,30,11
WCG,WellCare Health Plans Inc,384,478,862,21,41,18,23
VIRT,Virtu Financial Inc,642,219,861,21,41,31,10
ELY,Callaway Golf Co,668,187,855,21,41,32,9
VVV,Valvoline Inc,732,123,855,21,41,35,6
AXTI,AXT Inc,701,153,854,21,41,33,7
CDEV,Centennial Resource Development Inc/DE,836,16,852,21,41,40,1
CMP,Compass Minerals International Inc,593,257,850,21,40,28,12
TCF,TCF Financial Corp,837,4,841,21,40,40,0
OBE,Obsidian Energy Ltd,810,30,840,21,40,39,1
WTI,W&T Offshore Inc,675,164,839,21,40,32,8
CRMT,America's Car-Mart Inc/TX,231,607,838,21,40,11,29
HRS,Harris Corp,606,229,835,21,40,29,11
UTHR,United Therapeutics Corp,556,278,834,21,40,26,13
SMTC,Semtech Corp,693,139,832,21,40,33,7
CCC,Calgon Carbon Corp,191,640,831,21,40,9,30
CEQP,Crestwood Equity Partners LP,617,210,827,21,39,29,10
NTRI,Nutrisystem Inc,611,216,827,21,39,29,10
CPN,Calpine Corp,765,61,826,21,39,36,3
RDWR,Radware Ltd,768,56,824,21,39,37,3
RVNC,Revance Therapeutics Inc,616,208,824,21,39,29,10
IPHI,Inphi Corp,612,209,821,21,39,29,10
HPT,Hospitality Properties Trust,253,565,818,21,39,12,27
ACM,AECOM,598,217,815,21,39,28,10
CGI,Celadon Group Inc,750,64,814,21,39,36,3
ETR,Entergy Corp,646,168,814,21,39,31,8
CLNS,Colony NorthStar Inc,471,339,810,21,39,22,16
TRMB,Trimble Inc,716,91,807,21,38,34,4
OAK,Oaktree Capital Group LLC,503,302,805,21,38,24,14
SNI,Scripps Networks Interactive Inc,112,693,805,21,38,5,33
SIX,Six Flags Entertainment Corp,504,300,804,21,38,24,14
FTAI,Fortress Transportation & Infrastructure Investors LLC,803,0,803,21,38,38,0
BOJA,Bojangles' Inc,462,340,802,21,38,22,16
USAT,USA Technologies Inc,751,50,801,21,38,36,2
TGB,Taseko Mines Ltd,731,68,799,21,38,35,3
BID,Sotheby's,195,603,798,21,38,9,29
JOBS,51job Inc,278,520,798,21,38,13,25
LEA,Lear Corp,335,463,798,21,38,16,22
LW,Lamb Weston Holdings Inc,788,8,796,21,38,38,0
MBBYF,Mobileye NV,602,194,796,21,38,29,9
MGA,Magna International Inc,437,356,793,21,38,21,17
WMS,Advanced Drainage Systems Inc,677,115,792,21,38,32,5
GFI,Gold Fields Ltd,654,133,787,21,37,31,6
HOME,At Home Group Inc,611,172,783,21,37,29,8
AMRS,Amyris Inc,744,37,781,21,37,35,2
LGFA,L&G Fixed Interest 2 G27-Life,764,17,781,21,37,36,1
XOG,Extraction Oil & Gas Inc,718,61,779,21,37,34,3
LN,LINE Corp,496,282,778,21,37,24,13
RPM,RPM International Inc,527,251,778,21,37,25,12
SIVB,SVB Financial Group,376,402,778,21,37,18,19
VECO,Veeco Instruments Inc,158,617,775,21,37,8,29
CYD,China Yuchai International Ltd,709,63,772,21,37,34,3
ECOM,ChannelAdvisor Corp,55,717,772,21,37,3,34
EBIX,Ebix Inc,382,388,770,21,37,18,18
CUDA,Barracuda Networks Inc,358,411,769,21,37,17,20
NI,NiSource Inc,319,450,769,21,37,15,21
INSM,Insmed Inc,738,29,767,21,37,35,1
RHI,Robert Half International Inc,570,193,763,21,36,27,9
SMG,Scotts Miracle-Gro Co/The,594,168,762,21,36,28,8
HESM,Hess Midstream Partners LP,461,296,757,21,36,22,14
MTN,Vail Resorts Inc,334,422,756,21,36,16,20
GLOG,GasLog Ltd,523,230,753,21,36,25,11
BR,Broadridge Financial Solutions Inc,511,240,751,21,36,24,11
CRCM,Care.com Inc,461,290,751,21,36,22,14
ZUMZ,Zumiez Inc,601,149,750,21,36,29,7
MGI,MoneyGram International Inc,127,621,748,21,36,6,30
CERS,Cerus Corp,678,69,747,21,36,32,3
USFD,US Foods Holding Corp,424,319,743,21,35,20,15
MAG,MAG Silver Corp,251,489,740,21,35,12,23
ELLI,Ellie Mae Inc,205,534,739,21,35,10,25
ESNT,Essent Group Ltd,672,67,739,21,35,32,3
FGP,Ferrellgas Partners LP,370,367,737,21,35,18,17
IBP,Installed Building Products Inc,314,420,734,21,35,15,20
CAJ,Canon Inc,675,58,733,21,35,32,3
FBHS,Fortune Brands Home & Security Inc,696,37,733,21,35,33,2
PEIX,Pacific Ethanol Inc,712,21,733,21,35,34,1
BOOT,Boot Barn Holdings Inc,700,30,730,21,35,33,1
TNDM,Tandem Diabetes Care Inc,728,2,730,21,35,35,0
CAMP,CalAmp Corp,662,66,728,21,35,32,3
ARA,American Renal Associates Holdings Inc,380,346,726,21,35,18,16
CNDT,Conduent Inc,258,468,726,21,35,12,22
PDCE,PDC Energy Inc,382,344,726,21,35,18,16
SVVC,Firsthand Technology Value Fund Inc,724,0,724,21,34,34,0
TRP,TransCanada Corp,482,242,724,21,34,23,12
PRMW,Primo Water Corp,320,401,721,21,34,15,19
SUM,Summit Materials Inc,677,44,721,21,34,32,2
VEON,VEON Ltd,609,112,721,21,34,29,5
CHGG,Chegg Inc,411,309,720,21,34,20,15
SPXC,SPX Corp,445,275,720,21,34,21,13
LXFT,Luxoft Holding Inc,548,170,718,21,34,26,8
STRP,Straight Path Communications Inc,343,374,717,21,34,16,18
CHUY,Chuy's Holdings Inc,315,398,713,21,34,15,19
IOVA,Iovance Biotherapeutics Inc,543,170,713,21,34,26,8
DBVT,DBV Technologies SA,267,442,709,21,34,13,21
CSU,Capital Senior Living Corp,13,694,707,21,34,1,33
CLLS,Cellectis SA,354,351,705,21,34,17,17
KEYW,KeyW Holding Corp/The,115,590,705,21,34,5,28
VER,VEREIT Inc,611,94,705,21,34,29,4
LOGI,Logitech International SA,417,287,704,21,34,20,14
LXU,LSB Industries Inc,604,96,700,21,33,29,5
QDEL,Quidel Corp,444,256,700,21,33,21,12
WIFI,Boingo Wireless Inc,488,210,698,21,33,23,10
ANSS,ANSYS Inc,331,365,696,21,33,16,17
ATSG,Air Transport Services Group Inc,561,133,694,21,33,27,6
AGRX,Agile Therapeutics Inc,499,194,693,21,33,24,9
CDZI,Cadiz Inc,692,0,692,21,33,33,0
CRESY,Cresud SACIF y A,682,10,692,21,33,32,0
WBAI,500.com Ltd,658,31,689,21,33,31,1
CAL,Caleres Inc,486,202,688,21,33,23,10
FRED,Fred's Inc,453,235,688,21,33,22,11
UUUU,Energy Fuels Inc/Canada,687,0,687,21,33,33,0
WES,Western Gas Partners LP,535,151,686,21,33,25,7
AEGN,Aegion Corp,617,68,685,21,33,29,3
MSGN,MSG Networks Inc,545,135,680,21,32,26,6
AAWW,Atlas Air Worldwide Holdings Inc,243,432,675,21,32,12,21
GOV,Government Properties Income Trust,488,186,674,21,32,23,9
DEO,Diageo PLC,499,170,669,21,32,24,8
KS,KapStone Paper and Packaging Corp,572,95,667,21,32,27,5
PATK,Patrick Industries Inc,506,160,666,21,32,24,8
MEOH,Methanex Corp,478,185,663,21,32,23,9
IDT,IDT Corp,343,319,662,21,32,16,15
LM,Legg Mason Inc,347,315,662,21,32,17,15
ES,Eversource Energy,156,504,660,21,31,7,24
MHLD,Maiden Holdings Ltd,304,352,656,21,31,14,17
TLYS,Tilly's Inc,345,309,654,21,31,16,15
MDR,McDermott International Inc,578,75,653,21,31,28,4
TX,Ternium SA,336,317,653,21,31,16,15
IFF,International Flavors & Fragrances Inc,291,358,649,21,31,14,17
TLGT,Teligent Inc/NJ,640,9,649,21,31,30,0
GNTX,Gentex Corp,449,195,644,21,31,21,9
SIMO,Silicon Motion Technology Corp,217,423,640,21,30,10,20
CFX,Colfax Corp,372,267,639,21,30,18,13
VRSK,Verisk Analytics Inc,428,211,639,21,30,20,10
GMED,Globus Medical Inc,616,22,638,21,30,29,1
H,Hyatt Hotels Corp,532,104,636,21,30,25,5
INVA,Innoviva Inc,541,92,633,21,30,26,4
SRG,Seritage Growth Properties,253,378,631,21,30,12,18
STAY,Extended Stay America Inc,264,367,631,21,30,13,17
KIM,Kimco Realty Corp,225,402,627,21,30,11,19
RBA,Ritchie Bros Auctioneers Inc,385,242,627,21,30,18,12
ANIP,ANI Pharmaceuticals Inc,251,374,625,21,30,12,18
GIL,Gildan Activewear Inc,48,577,625,21,30,2,27
ONVO,Organovo Holdings Inc,565,60,625,21,30,27,3
LEG,Leggett & Platt Inc,100,524,624,21,30,5,25
